steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
24,1,-0.004583333333333333,24,-0.004583333333333333,1,0
48,2,-0.010833333333333328,24,-0.00625,2,0
72,3,-0.016249999999999987,24,-0.005416666666666667,3,0
96,4,-0.02291666666666664,24,-0.006666666666666667,4,0
120,5,-0.028749999999999963,24,-0.005833333333333334,5,0
144,6,-0.034166666666666644,24,-0.005416666666666667,6,0
168,7,-0.040416666666666684,24,-0.00625,7,0
192,8,-0.045833333333333386,24,-0.005416666666666667,8,0
216,9,-0.052500000000000095,24,-0.006666666666666667,9,0
240,10,-0.058333333333333466,24,-0.005833333333333334,10,0
288,12,-0.06625000000000011,24,-0.0033333333333333335,12,0
336,14,-0.07541666666666669,24,-0.0037500000000000003,14,0
408,17,-1.1046532850541493,24,-1.0184032850541493,17,0
480,20,-1.1196532850541516,24,-0.005833333333333334,20,0
600,25,-1.1475699517208227,24,-0.006666666666666667,25,0
720,30,-2.1962797867633177,24,-0.005,30,0
960,40,-2.3059417221824736,24,-0.005833333333333334,40,0
1200,50,-2.358441722182482,24,-0.005833333333333334,50,0
1440,60,-2.837922790140765,24,-0.005833333333333334,59,0
1680,70,-1.561995491886415,24,-0.005416666666666667,69,0
1920,80,-2.0326145945043206,24,-0.004583333333333333,79,0
2160,90,-1.674585667895924,24,0.34160784418712675,89,0
2400,100,0.610925701554423,24,-0.004166666666666667,99,0
2880,120,-0.26880716355585976,24,-0.5528962229035351,118,0
3360,140,0.1338119582732259,24,-0.0025,138,0
4080,170,-2.840472624850731,24,-0.004583333333333333,166,0
4800,200,-1.1025611947555607,24,-0.005833333333333334,195,0
6000,250,-2.4842690544649253,24,-1.095670774298136,245,0
7200,300,0.00730183709983844,24,-0.0037500000000000003,293,0
9600,400,-2.0501988150097645,24,-0.00625,390,0
12000,500,-3.11124084720627,24,-0.00625,487,0
14400,600,-3.696165910825846,24,-0.24468807120865105,586,0
16800,700,1.0146872433741114,24,-0.005,681,0
19200,800,6.814597559018097,24,-0.005,777,0
21600,900,2.241147752517697,24,-1.2228430193393205,873,0
24000,1000,0.8372667323637104,24,-0.005833333333333334,967,0
28800,1200,2.615809143067213,24,-0.005416666666666667,1154,0
33600,1400,7.410528977968742,24,-0.0033333333333333335,1349,0
40800,1700,3.9240988767166702,24,-0.004166666666666667,1639,0
48000,2000,11.98453072492403,24,-0.005,1928,0
60000,2500,14.621568865106399,24,-0.827881375921696,2408,0
72000,3000,13.136140060427275,24,-0.005416666666666667,2885,0
96000,4000,3.9581590005904372,24,-0.0037500000000000003,3847,0
120000,5000,19.46518554574354,24,-0.005416666666666667,4794,0
144000,6000,25.891284956344613,24,-0.005,5752,0
168000,7000,5.591384649470513,24,-0.005833333333333334,6714,0
192000,8000,14.822623488222476,24,-0.006666666666666667,7664,0
216000,9000,11.371547559036642,24,-0.005416666666666667,8624,0
240000,10000,-5.349143103753757,24,-0.005416666666666667,9585,0
