steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.027,1,0.027,0.09999999999999998
2,2,0.054,1,0.027,0.19999999999999996
3,3,0.054,1,0.0,1.2
4,4,0.081,1,0.027,1.2999999999999998
5,5,0.10200000000000001,1,0.021,1.5999999999999996
6,6,0.12300000000000001,1,0.021,1.8999999999999995
7,7,0.12300000000000001,1,0.0,2.8999999999999995
8,8,0.138,1,0.015,3.3999999999999995
9,9,0.14100000000000001,1,0.003,4.3
10,10,0.14400000000000002,1,0.003,5.2
12,12,0.189,1,0.021,5.7
14,14,0.22500000000000003,1,0.018000000000000002,6.5
17,17,0.30600000000000005,1,0.021,6.8
20,20,0.3750000000000001,1,0.027,7.499999999999999
25,25,0.4950000000000002,1,0.027,8.499999999999998
30,30,0.5820000000000003,1,0.03,10.6
40,40,0.7530000000000004,1,0.027,14.9
50,50,0.9030000000000006,1,0.024,19.9
60,60,1.0290000000000006,1,0.027,25.7
70,70,1.1700000000000004,1,0.0,31.0
80,80,1.3379999999999999,1,0.03,35.39999999999999
90,90,1.4909999999999992,1,0.009000000000000001,40.29999999999999
100,100,1.6649999999999985,1,0.015,44.499999999999986
120,120,1.9619999999999977,1,0.006,54.59999999999998
140,140,2.231999999999997,1,0.024,65.6
170,170,2.672999999999996,1,0.0,80.9
200,200,3.113999999999995,1,0.003,96.20000000000002
250,250,3.9359999999999937,1,0.006,118.80000000000001
300,300,4.751999999999994,1,0.027,141.5999999999999
400,400,6.302999999999995,1,0.021,189.89999999999984
500,500,7.7099999999999955,1,0.027,242.99999999999986
600,600,9.162000000000004,1,0.012,294.59999999999957
700,700,10.746000000000008,1,0.021,341.7999999999999
800,800,12.216000000000014,1,0.009000000000000001,392.8
900,900,13.896000000000015,1,0.003,436.8000000000002
1000,1000,15.360000000000024,1,0.003,488.00000000000006
1200,1200,18.516000000000115,1,0.03,582.8000000000005
1400,1400,21.24000000000022,1,0.015,692.0000000000006
1700,1700,25.593000000000384,1,0.015,846.9000000000004
2000,2000,30.174000000000557,1,0.018000000000000002,994.1999999999999
2500,2500,37.96500000000085,1,0.006,1234.499999999999
3000,3000,45.41400000000113,1,0.0,1486.1999999999994
4000,4000,60.3750000000017,1,0.003,1987.5000000000016
5000,5000,75.51000000000226,1,0.03,2483.000000000001
6000,6000,91.18800000000286,1,0.012,2960.399999999994
7000,7000,106.43400000000344,1,0.027,3452.199999999991
8000,8000,120.82800000000398,1,0.006,3972.3999999999883
9000,9000,135.75300000000084,1,0.018000000000000002,4474.899999999972
10000,10000,150.83699999999524,1,0.018000000000000002,4972.099999999977
