steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1.0,1,1.0,0.0
2,2,0.0,1,-1.0,2.0
3,3,-1.0,1,-1.0,4.0
4,4,-2.0,1,-1.0,6.0
5,5,-3.0,1,-1.0,8.0
6,6,-4.0,1,-1.0,10.0
7,7,-5.0,1,-1.0,12.0
8,8,-6.0,1,-1.0,14.0
9,9,-7.0,1,-1.0,16.0
10,10,-8.0,1,-1.0,18.0
12,12,-8.0,1,1.0,20.0
14,14,-10.0,1,-1.0,24.0
17,17,-13.0,1,-1.0,30.0
20,20,-16.0,1,-1.0,36.0
25,25,-19.0,1,-1.0,44.0
30,30,-22.0,1,-1.0,52.0
40,40,-28.0,1,-1.0,68.0
50,50,-38.0,1,-1.0,88.0
60,60,-46.0,1,-1.0,106.0
70,70,-54.0,1,-1.0,124.0
80,80,-64.0,1,-1.0,144.0
90,90,-72.0,1,-1.0,162.0
100,100,-82.0,1,-1.0,182.0
120,120,-102.0,1,-1.0,222.0
140,140,-122.0,1,-1.0,262.0
170,170,-148.0,1,1.0,318.0
200,200,-172.0,1,-1.0,372.0
250,250,-208.0,1,1.0,458.0
300,300,-246.0,1,1.0,546.0
400,400,-318.0,1,-1.0,718.0
500,500,-396.0,1,1.0,896.0
600,600,-474.0,1,1.0,1074.0
700,700,-556.0,1,-1.0,1256.0
800,800,-646.0,1,-1.0,1446.0
900,900,-726.0,1,-1.0,1626.0
1000,1000,-800.0,1,-1.0,1800.0
1200,1200,-972.0,1,1.0,2172.0
1400,1400,-1132.0,1,-1.0,2532.0
1700,1700,-1380.0,1,-1.0,3080.0
2000,2000,-1604.0,1,-1.0,3604.0
2500,2500,-2040.0,1,-1.0,4540.0
3000,3000,-2426.0,1,-1.0,5426.0
4000,4000,-3240.0,1,-1.0,7240.0
5000,5000,-4022.0,1,-1.0,9022.0
6000,6000,-4798.0,1,-1.0,10798.0
7000,7000,-5568.0,1,-1.0,12568.0
8000,8000,-6378.0,1,-1.0,14378.0
9000,9000,-7148.0,1,-1.0,16148.0
10000,10000,-7956.0,1,-1.0,17956.0
