steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-6.0,20,-6.0,2.0
40,2,-4.0,20,2.0,2.0
60,3,-2.0,20,2.0,2.0
80,4,-2.0,20,0.0,2.0
100,5,0.0,20,2.0,4.0
120,6,-2.0,20,-2.0,4.0
140,7,-2.0,20,0.0,6.0
160,8,-8.0,20,-6.0,6.0
180,9,-8.0,20,0.0,6.0
200,10,-6.0,20,2.0,6.0
240,12,2.0,20,2.0,8.0
280,14,10.0,20,6.0,10.0
340,17,4.0,20,-4.0,14.0
400,20,8.0,20,2.0,18.0
500,25,22.0,20,2.0,20.0
600,30,12.0,20,-4.0,26.0
800,40,0.0,20,6.0,38.0
1000,50,4.0,20,6.0,48.0
1200,60,14.0,20,-2.0,58.0
1400,70,12.0,20,0.0,64.0
1600,80,10.0,20,-2.0,70.0
1800,90,18.0,20,6.0,76.0
2000,100,30.0,20,2.0,84.0
2400,120,62.0,20,8.0,100.0
2800,140,94.0,20,2.0,110.0
3400,170,132.0,20,-4.0,142.0
4000,200,130.0,20,-6.0,170.0
5000,250,138.0,20,-6.0,222.0
6000,300,148.0,20,-2.0,264.0
8000,400,212.0,20,0.0,362.0
10000,500,230.0,20,-2.0,448.0
12000,600,262.0,20,-2.0,548.0
14000,700,366.0,20,-4.0,650.0
16000,800,368.0,20,0.0,758.0
18000,900,412.0,20,4.0,864.0
20000,1000,390.0,20,0.0,956.0
24000,1200,484.0,20,-2.0,1148.0
28000,1400,610.0,20,-4.0,1328.0
34000,1700,488.0,20,2.0,1602.0
40000,2000,482.0,20,2.0,1896.0
50000,2500,578.0,20,8.0,2394.0
60000,3000,572.0,20,0.0,2896.0
80000,4000,402.0,20,-2.0,3862.0
100000,5000,486.0,20,-2.0,4828.0
120000,6000,588.0,20,6.0,5788.0
140000,7000,580.0,20,-6.0,6800.0
160000,8000,526.0,20,8.0,7792.0
180000,9000,462.0,20,-2.0,8774.0
200000,10000,392.0,20,4.0,9822.0
