steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
61,1,85.02197557377683,61,85.02197557377683,60.0,60.0
126,2,148.8599837300964,65,63.83800815631947,124.0,64.0
251,3,262.5783661041997,125,113.71838237410316,248.0,124.0
306,4,361.5219819757706,55,98.94361587157096,302.0,124.0
371,5,411.6503067363845,65,50.12832476061383,366.0,124.0
459,6,445.27263874814764,88,33.622332011763305,453.0,124.0
550,7,544.6654707568795,91,99.39283200873221,543.0,124.0
611,8,586.3030883370917,61,41.63761758021176,603.0,124.0
708,9,655.9531146173196,97,69.65002628022735,699.0,124.0
785,10,762.479474813327,77,106.52636019600763,775.0,124.0
966,12,913.5194579118165,122,131.05801291083716,954.0,124.0
1165,14,1047.5378761867764,44,11.426475628649916,1151.0,154.0
1377,17,1276.2900945185909,64,49.465677624578724,1360.0,154.0
1648,20,1447.5692946422607,56,23.530856420588265,1628.0,154.0
2151,25,2039.1917198392584,70,56.311282436227195,2126.0,154.0
2583,30,2457.4592021404824,100,99.2051807847731,2553.0,154.0
3403,40,3290.8644271004223,68,46.40487189001355,3363.0,154.0
4290,50,4164.940329614352,84,132.86718713628738,4240.0,205.0
5019,60,4846.426087232725,54,58.211628104186,4959.0,205.0
5767,70,5658.156495624317,84,89.92794784681548,5697.0,205.0
6628,80,6549.5741451035265,93,88.95106092035911,6548.0,205.0
7283,90,7283.539308789898,81,106.92740188295852,7193.0,205.0
8127,100,8221.649097095646,62,59.32807272119501,8027.0,205.0
9683,120,9858.814161479802,136,169.13566337101187,9563.0,205.0
11100,140,11218.232622350766,71,35.93167987508909,10960.0,205.0
13755,170,14027.856699282787,126,129.66590152077708,13585.0,210.0
16186,200,16616.610492086707,138,107.69251966358858,15986.0,210.0
20185,250,20402.024924851932,74,96.81418506352215,19935.0,210.0
23992,300,23845.20884430497,89,70.52661599672132,23692.0,210.0
32336,400,31986.81331355193,74,125.53741536158645,31936.0,210.0
39987,500,39270.331703902906,168,99.87590115857029,39487.0,210.0
48049,600,46854.57973504501,104,95.6894381004452,47449.0,210.0
55907,700,54873.700904328936,66,61.588071936997274,55207.0,210.0
64317,800,63279.98198562095,71,91.29294829762505,63517.0,210.0
71706,900,70281.30295557177,69,101.45610366428954,70806.0,210.0
79931,1000,77974.62286593766,61,65.87194766846712,78931.0,210.0
