steps,episode,total_return,episode_len,episode_return,total_regret
50,1,-2.0,50,-2.0,0.0
100,2,10.0,50,12.0,2.0
150,3,16.0,50,6.0,2.0
200,4,26.0,50,10.0,2.0
250,5,30.0,50,4.0,2.0
300,6,12.0,50,-18.0,2.0
350,7,4.0,50,-8.0,4.0
400,8,-10.0,50,-14.0,6.0
450,9,0.0,50,10.0,6.0
500,10,-2.0,50,-2.0,8.0
600,12,6.0,50,8.0,8.0
700,14,2.0,50,-2.0,12.0
850,17,2.0,50,-8.0,16.0
1000,20,-2.0,50,6.0,20.0
1250,25,16.0,50,2.0,28.0
1500,30,32.0,50,8.0,34.0
2000,40,40.0,50,-2.0,36.0
2500,50,36.0,50,10.0,48.0
3000,60,24.0,50,10.0,58.0
3500,70,54.0,50,-2.0,68.0
4000,80,36.0,50,8.0,82.0
4500,90,62.0,50,-4.0,94.0
5000,100,64.0,50,-2.0,104.0
6000,120,62.0,50,-2.0,122.0
7000,140,58.0,50,6.0,148.0
8500,170,96.0,50,8.0,176.0
10000,200,52.0,50,4.0,206.0
12500,250,52.0,50,-8.0,248.0
15000,300,-26.0,50,-4.0,298.0
20000,400,-26.0,50,-6.0,398.0
25000,500,-40.0,50,2.0,516.0
30000,600,-72.0,50,0.0,614.0
35000,700,-48.0,50,-2.0,724.0
40000,800,-118.0,50,6.0,812.0
45000,900,-156.0,50,6.0,924.0
50000,1000,-100.0,50,2.0,1032.0
60000,1200,-346.0,50,-6.0,1214.0
70000,1400,-566.0,50,6.0,1432.0
85000,1700,-454.0,50,8.0,1724.0
100000,2000,-576.0,50,-8.0,2028.0
125000,2500,-678.0,50,-2.0,2512.0
150000,3000,-654.0,50,18.0,3032.0
200000,4000,-752.0,50,12.0,4066.0
250000,5000,-816.0,50,-4.0,5010.0
300000,6000,-824.0,50,6.0,6060.0
350000,7000,-1214.0,50,-2.0,7108.0
400000,8000,-1734.0,50,2.0,8172.0
450000,9000,-2086.0,50,6.0,9246.0
500000,10000,-2176.0,50,-14.0,10264.0
