steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.001,1,-0.001,2.0
2,2,-0.002,1,-0.001,4.0
3,3,-0.003,1,-0.001,6.0
4,4,-0.004,1,-0.001,8.0
5,5,-0.005,1,-0.001,10.0
6,6,-0.006,1,-0.001,12.0
7,7,-0.007,1,-0.001,14.0
8,8,-0.008,1,-0.001,16.0
9,9,-0.009000000000000001,1,-0.001,18.0
10,10,-0.008,1,0.001,18.0
12,12,-0.010000000000000002,1,-0.001,22.0
14,14,-0.012000000000000004,1,-0.001,26.0
17,17,-0.015000000000000006,1,-0.001,32.0
20,20,-0.01800000000000001,1,-0.001,38.0
25,25,-0.02100000000000001,1,-0.001,46.0
30,30,-0.022000000000000013,1,-0.001,52.0
40,40,-0.03000000000000002,1,-0.001,70.0
50,50,-0.03800000000000003,1,0.001,88.0
60,60,-0.048000000000000036,1,-0.001,108.0
70,70,-0.058000000000000045,1,-0.001,128.0
80,80,-0.06800000000000005,1,-0.001,148.0
90,90,-0.07600000000000005,1,-0.001,166.0
100,100,-0.08400000000000006,1,-0.001,184.0
120,120,-0.09800000000000007,1,-0.001,218.0
140,140,-0.11200000000000009,1,0.001,252.0
170,170,-0.1380000000000001,1,-0.001,308.0
200,200,-0.1580000000000001,1,-0.001,358.0
250,250,-0.20000000000000015,1,-0.001,450.0
300,300,-0.2460000000000002,1,-0.001,546.0
400,400,-0.33400000000000024,1,-0.001,734.0
500,500,-0.4180000000000003,1,-0.001,918.0
600,600,-0.5020000000000003,1,-0.001,1102.0
700,700,-0.5800000000000004,1,-0.001,1280.0
800,800,-0.6640000000000005,1,-0.001,1464.0
900,900,-0.7400000000000005,1,-0.001,1640.0
1000,1000,-0.8140000000000006,1,-0.001,1814.0
1200,1200,-0.9740000000000008,1,-0.001,2174.0
1400,1400,-1.141999999999985,1,-0.001,2542.0
1700,1700,-1.3939999999999573,1,0.001,3094.0
2000,2000,-1.6299999999999313,1,-0.001,3630.0
2500,2500,-2.0399999999998863,1,-0.001,4540.0
3000,3000,-2.4459999999998416,1,-0.001,5446.0
4000,4000,-3.2439999999997537,1,-0.001,7244.0
5000,5000,-4.0059999999996725,1,-0.001,9006.0
6000,6000,-4.773999999999929,1,-0.001,10774.0
7000,7000,-5.5780000000001975,1,0.001,12578.0
8000,8000,-6.382000000000466,1,-0.001,14382.0
9000,9000,-7.160000000000726,1,0.001,16160.0
10000,10000,-7.932000000000984,1,0.001,17932.0
