steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.9,1,0.9,0.09999999999999998
2,2,1.8,1,0.9,0.19999999999999996
3,3,1.8,1,0.0,1.2
4,4,2.7,1,0.9,1.2999999999999998
5,5,3.4000000000000004,1,0.7000000000000001,1.5999999999999996
6,6,4.1000000000000005,1,0.7000000000000001,1.8999999999999995
7,7,4.1000000000000005,1,0.0,2.8999999999999995
8,8,4.6000000000000005,1,0.5,3.3999999999999995
9,9,4.7,1,0.1,4.3
10,10,4.8,1,0.1,5.2
12,12,6.3,1,0.7000000000000001,5.7
14,14,7.5,1,0.6000000000000001,6.5
17,17,10.2,1,0.7000000000000001,6.8
20,20,12.5,1,0.9,7.499999999999999
25,25,16.5,1,0.9,8.499999999999998
30,30,19.4,1,1.0,10.6
40,40,25.099999999999994,1,0.9,14.9
50,50,30.099999999999998,1,0.8,19.9
60,60,34.300000000000004,1,0.9,25.7
70,70,39.00000000000001,1,0.0,31.0
80,80,44.600000000000016,1,1.0,35.39999999999999
90,90,49.70000000000002,1,0.30000000000000004,40.29999999999999
100,100,55.50000000000002,1,0.5,44.499999999999986
120,120,65.40000000000002,1,0.2,54.59999999999998
140,140,74.39999999999999,1,0.8,65.6
170,170,89.09999999999998,1,0.0,80.9
200,200,103.79999999999997,1,0.1,96.20000000000002
250,250,131.2,1,0.2,118.80000000000001
300,300,158.40000000000006,1,0.9,141.5999999999999
400,400,210.10000000000014,1,0.7000000000000001,189.89999999999984
500,500,257.0000000000001,1,0.9,242.99999999999986
600,600,305.4000000000003,1,0.4,294.59999999999957
700,700,358.2,1,0.7000000000000001,341.7999999999999
800,800,407.1999999999999,1,0.30000000000000004,392.8
900,900,463.1999999999997,1,0.1,436.8000000000002
1000,1000,511.99999999999983,1,0.1,488.00000000000006
1200,1200,617.1999999999992,1,1.0,582.8000000000005
1400,1400,707.9999999999992,1,0.5,692.0000000000006
1700,1700,853.0999999999993,1,0.5,846.9000000000004
2000,2000,1005.7999999999998,1,0.6000000000000001,994.1999999999999
2500,2500,1265.5000000000005,1,0.2,1234.499999999999
3000,3000,1513.8000000000002,1,0.0,1486.1999999999994
4000,4000,2012.499999999998,1,0.1,1987.5000000000016
5000,5000,2516.9999999999977,1,1.0,2483.000000000001
6000,6000,3039.6000000000045,1,0.4,2960.399999999994
7000,7000,3547.8000000000075,1,0.9,3452.199999999991
8000,8000,4027.6000000000104,1,0.2,3972.3999999999883
9000,9000,4525.100000000024,1,0.6000000000000001,4474.899999999972
10000,10000,5027.90000000002,1,0.6000000000000001,4972.099999999977
