steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.6812147852487573,1,0.6812147852487573,2.0
2,2,-4.441519553177002,1,-5.12273433842576,4.0
3,3,-3.719955982349586,1,0.7215635708274166,6.0
4,4,-7.880651027018905,1,-4.160695044669319,8.0
5,5,-6.336961690900882,1,1.5436893361180224,10.0
6,6,-10.698999160594601,1,-4.362037469693719,12.0
7,7,-10.318167138644316,1,0.38083202195028454,14.0
8,8,-10.137208964013352,1,0.18095817463096409,16.0
9,9,-5.973102622540478,1,4.164106341472874,18.0
10,10,-10.654862248831915,1,-4.681759626291437,20.0
12,12,-10.98348560656324,1,0.08801944427423924,24.0
14,14,-14.330600941479112,1,-4.0436195863462085,28.0
17,17,-8.619333952046972,1,0.012522024367308981,32.0
20,20,-16.931953863080434,1,-3.33488885888205,38.0
25,25,-13.984537609096424,1,1.2435150500078516,48.0
30,30,-13.987982533899203,1,2.1926307087483154,58.0
40,40,-20.779224602842326,1,-0.3967723163749113,76.0
50,50,-15.598986749264093,1,-2.741186945361868,94.0
60,60,-36.07468980206529,1,-5.6683955449022525,112.0
70,70,-47.81482072228304,1,-0.03119541973329376,130.0
80,80,-48.79620462278425,1,-0.1334414367019955,146.0
90,90,-50.71488508703699,1,2.7705979467378374,164.0
100,100,-49.71224615958755,1,0.8917781156782774,180.0
120,120,-68.63723322173014,1,4.997864980265243,214.0
140,140,-78.15701122567769,1,2.377483253833378,248.0
170,170,-87.74833446553627,1,1.4695096905480516,296.0
200,200,-122.22678484332593,1,-0.66711343046931,350.0
250,250,-144.9147066771594,1,-1.4341417482098138,446.0
300,300,-156.14276306037095,1,-3.146239329231374,538.0
400,400,-250.9835111113992,1,0.5518676939368536,718.0
500,500,-362.032487381675,1,-5.967749594353576,910.0
600,600,-457.25164592991035,1,2.815586930145943,1088.0
700,700,-532.6470606911325,1,0.38595375078921945,1252.0
800,800,-597.3164452403239,1,-2.4769787612496206,1436.0
900,900,-720.2781948041962,1,-5.406449372911286,1616.0
1000,1000,-801.1066774465202,1,-3.131326270592007,1790.0
1200,1200,-902.1778676696625,1,-1.0717568330299454,2158.0
1400,1400,-1036.883260370525,1,-1.3766804079815729,2514.0
1700,1700,-1333.7368634009938,1,-2.4048240824251104,3056.0
2000,2000,-1553.9750786585132,1,-3.294548049980243,3606.0
2500,2500,-2019.228319765252,1,2.449021677555212,4498.0
3000,3000,-2502.377287181309,1,1.1773786538845563,5386.0
4000,4000,-3252.5940423151214,1,-1.8519965330396866,7188.0
5000,5000,-3945.306113911058,1,-1.0520569527639165,8994.0
6000,6000,-4576.840124647372,1,4.879017439546712,10758.0
7000,7000,-5409.209117054013,1,-2.5316664518556617,12572.0
8000,8000,-6180.481145483807,1,1.8527608941457796,14380.0
9000,9000,-7034.899955167095,1,-3.115983259983495,16154.0
10000,10000,-7980.16469478396,1,0.282775819031047,17968.0
