steps,episode,total_return,episode_len,episode_return,total_regret
8,1,2.0,8,2.0,2.0
16,2,2.0,8,0.0,2.0
24,3,0.0,8,-2.0,2.0
32,4,2.0,8,2.0,4.0
40,5,0.0,8,-2.0,6.0
48,6,0.0,8,0.0,6.0
56,7,0.0,8,0.0,8.0
64,8,2.0,8,2.0,8.0
72,9,6.0,8,4.0,8.0
80,10,4.0,8,-2.0,10.0
96,12,-2.0,8,0.0,14.0
112,14,-2.0,8,0.0,16.0
136,17,-4.0,8,-4.0,20.0
160,20,2.0,8,2.0,24.0
200,25,10.0,8,4.0,30.0
240,30,22.0,8,2.0,36.0
320,40,22.0,8,-6.0,48.0
400,50,12.0,8,0.0,58.0
480,60,18.0,8,-2.0,66.0
560,70,16.0,8,-2.0,74.0
640,80,22.0,8,0.0,86.0
720,90,6.0,8,-6.0,104.0
800,100,4.0,8,-2.0,112.0
960,120,-4.0,8,-2.0,136.0
1120,140,-12.0,8,-2.0,162.0
1360,170,-24.0,8,-2.0,190.0
1600,200,-26.0,8,2.0,218.0
2000,250,-14.0,8,-2.0,276.0
2400,300,-24.0,8,-4.0,328.0
3200,400,4.0,8,2.0,416.0
4000,500,62.0,8,4.0,502.0
4800,600,102.0,8,-2.0,604.0
5600,700,38.0,8,2.0,708.0
6400,800,40.0,8,-4.0,798.0
7200,900,90.0,8,0.0,888.0
8000,1000,128.0,8,-2.0,996.0
9600,1200,86.0,8,-2.0,1192.0
11200,1400,40.0,8,0.0,1414.0
13600,1700,-12.0,8,-6.0,1716.0
16000,2000,4.0,8,-2.0,1996.0
20000,2500,80.0,8,4.0,2478.0
24000,3000,138.0,8,0.0,3012.0
32000,4000,134.0,8,-4.0,3968.0
40000,5000,32.0,8,-2.0,5000.0
48000,6000,-104.0,8,-2.0,6000.0
56000,7000,80.0,8,0.0,7008.0
64000,8000,48.0,8,2.0,7986.0
72000,9000,138.0,8,0.0,9046.0
80000,10000,128.0,8,2.0,10034.0
