steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.4,1,0.4,0.6
2,2,0.8,1,0.4,1.2
3,3,1.4000000000000001,1,0.6000000000000001,1.5999999999999999
4,4,1.8000000000000003,1,0.4,2.1999999999999997
5,5,2.3000000000000003,1,0.5,2.6999999999999997
6,6,2.8000000000000003,1,0.5,3.1999999999999997
7,7,3.4000000000000004,1,0.6000000000000001,3.5999999999999996
8,8,4.4,1,1.0,3.5999999999999996
9,9,4.6000000000000005,1,0.2,4.3999999999999995
10,10,4.800000000000001,1,0.2,5.199999999999999
12,12,5.6000000000000005,1,0.5,6.3999999999999995
14,14,5.8,1,0.1,8.2
17,17,7.8999999999999995,1,0.5,9.099999999999998
20,20,9.7,1,0.4,10.299999999999997
25,25,12.200000000000001,1,0.4,12.799999999999995
30,30,15.600000000000001,1,0.8,14.399999999999995
40,40,21.099999999999998,1,0.4,18.9
50,50,25.0,1,0.30000000000000004,24.999999999999996
60,60,30.499999999999996,1,0.4,29.5
70,70,35.699999999999996,1,0.6000000000000001,34.3
80,80,42.3,1,0.8,37.699999999999996
90,90,48.199999999999996,1,0.9,41.8
100,100,53.3,1,1.0,46.699999999999996
120,120,63.1,1,0.7000000000000001,56.89999999999999
140,140,73.7,1,0.30000000000000004,66.3
170,170,87.80000000000001,1,0.6000000000000001,82.19999999999999
200,200,97.89999999999999,1,0.2,102.10000000000001
250,250,122.2,1,0.7000000000000001,127.8
300,300,145.30000000000007,1,0.4,154.69999999999996
400,400,196.20000000000016,1,0.5,203.79999999999987
500,500,242.7000000000001,1,0.4,257.29999999999995
600,600,293.10000000000025,1,0.0,306.89999999999975
700,700,342.2000000000002,1,0.5,357.7999999999998
800,800,392.6000000000003,1,0.9,407.3999999999997
900,900,451.80000000000007,1,0.2,448.19999999999993
1000,1000,499.90000000000026,1,0.2,500.09999999999974
1200,1200,599.6999999999996,1,0.8,600.3000000000004
1400,1400,703.0000000000002,1,1.0,696.9999999999998
1700,1700,851.1000000000007,1,1.0,848.8999999999993
2000,2000,1006.0000000000009,1,0.1,993.9999999999991
2500,2500,1250.7000000000023,1,0.7000000000000001,1249.2999999999977
3000,3000,1499.9000000000026,1,0.6000000000000001,1500.0999999999974
4000,4000,1997.800000000004,1,0.2,2002.199999999996
5000,5000,2494.6000000000054,1,0.8,2505.3999999999946
6000,6000,2994.4000000000156,1,0.0,3005.5999999999844
7000,7000,3482.700000000018,1,0.4,3517.299999999982
8000,8000,3993.800000000015,1,0.7000000000000001,4006.199999999985
9000,9000,4477.000000000017,1,0.1,4522.999999999983
10000,10000,4983.700000000029,1,0.1,5016.299999999971
