steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.001,1,-0.001,2.0
2,2,-0.002,1,-0.001,4.0
3,3,-0.003,1,-0.001,6.0
4,4,-0.004,1,-0.001,8.0
5,5,-0.003,1,0.001,8.0
6,6,-0.004,1,-0.001,10.0
7,7,-0.005,1,-0.001,12.0
8,8,-0.004,1,0.001,12.0
9,9,-0.005,1,-0.001,14.0
10,10,-0.006,1,-0.001,16.0
12,12,-0.008,1,-0.001,20.0
14,14,-0.010000000000000002,1,-0.001,24.0
17,17,-0.011000000000000003,1,-0.001,28.0
20,20,-0.012000000000000004,1,0.001,32.0
25,25,-0.017000000000000008,1,-0.001,42.0
30,30,-0.02000000000000001,1,0.001,50.0
40,40,-0.03000000000000002,1,-0.001,70.0
50,50,-0.03800000000000003,1,-0.001,88.0
60,60,-0.04400000000000003,1,-0.001,104.0
70,70,-0.05400000000000004,1,-0.001,124.0
80,80,-0.06200000000000005,1,-0.001,142.0
90,90,-0.06800000000000005,1,-0.001,158.0
100,100,-0.07600000000000005,1,-0.001,176.0
120,120,-0.08800000000000006,1,-0.001,208.0
140,140,-0.10200000000000008,1,-0.001,242.0
170,170,-0.12000000000000009,1,0.001,290.0
200,200,-0.1460000000000001,1,-0.001,346.0
250,250,-0.18800000000000014,1,-0.001,438.0
300,300,-0.22800000000000017,1,0.001,528.0
400,400,-0.3160000000000002,1,-0.001,716.0
500,500,-0.4020000000000003,1,-0.001,902.0
600,600,-0.48000000000000037,1,-0.001,1080.0
700,700,-0.5560000000000004,1,-0.001,1256.0
800,800,-0.6440000000000005,1,-0.001,1444.0
900,900,-0.7120000000000005,1,-0.001,1612.0
1000,1000,-0.7960000000000006,1,-0.001,1796.0
1200,1200,-0.9660000000000007,1,0.001,2166.0
1400,1400,-1.1279999999999866,1,-0.001,2528.0
1700,1700,-1.3739999999999595,1,-0.001,3074.0
2000,2000,-1.6079999999999337,1,-0.001,3608.0
2500,2500,-1.9919999999998914,1,-0.001,4492.0
3000,3000,-2.379999999999849,1,0.001,5380.0
4000,4000,-3.159999999999763,1,-0.001,7160.0
5000,5000,-3.9639999999996745,1,-0.001,8964.0
6000,6000,-4.761999999999925,1,-0.001,10762.0
7000,7000,-5.552000000000189,1,-0.001,12552.0
8000,8000,-6.376000000000464,1,-0.001,14376.0
9000,9000,-7.160000000000726,1,-0.001,16160.0
10000,10000,-7.948000000000989,1,-0.001,17948.0
