steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.0002,1,0.0002,0.8
2,2,0.0004,1,0.0002,1.6
3,3,0.0011,1,0.0007000000000000001,1.9
4,4,0.0013000000000000002,1,0.0002,2.7
5,5,0.0013000000000000002,1,0.0,3.7
6,6,0.0013000000000000002,1,0.0,4.7
7,7,0.002,1,0.0007000000000000001,5.0
8,8,0.003,1,0.001,5.0
9,9,0.0039000000000000003,1,0.0009000000000000001,5.1
10,10,0.0048000000000000004,1,0.0009000000000000001,5.199999999999999
12,12,0.005600000000000001,1,0.0,6.3999999999999995
14,14,0.0068000000000000005,1,0.0006000000000000001,7.199999999999999
17,17,0.0074,1,0.0,9.6
20,20,0.008800000000000002,1,0.0002,11.200000000000001
25,25,0.011200000000000003,1,0.0002,13.800000000000002
30,30,0.012400000000000003,1,0.00030000000000000003,17.6
40,40,0.016200000000000003,1,0.0002,23.8
50,50,0.021900000000000006,1,0.0008,28.099999999999998
60,60,0.026700000000000005,1,0.0002,33.3
70,70,0.032200000000000006,1,0.0007000000000000001,37.8
80,80,0.03670000000000001,1,0.00030000000000000003,43.3
90,90,0.04120000000000001,1,0.0004,48.8
100,100,0.04610000000000001,1,0.001,53.89999999999999
120,120,0.05600000000000002,1,0.0005,63.999999999999986
140,140,0.06850000000000002,1,0.0008,71.49999999999997
170,170,0.08230000000000004,1,0.0007000000000000001,87.69999999999995
200,200,0.09680000000000008,1,0.0009000000000000001,103.19999999999999
250,250,0.12250000000000007,1,0.0005,127.50000000000001
300,300,0.14620000000000005,1,0.0002,153.8
400,400,0.1970000000000001,1,0.0,202.99999999999991
500,500,0.24730000000000021,1,0.0002,252.69999999999993
600,600,0.3018000000000001,1,0.0001,298.20000000000005
700,700,0.34969999999999984,1,0.0,350.3
800,800,0.40019999999999994,1,0.0004,399.8
900,900,0.44700000000000023,1,0.0009000000000000001,453.00000000000006
1000,1000,0.4984000000000001,1,0.0009000000000000001,501.59999999999997
1200,1200,0.5993999999999992,1,0.00030000000000000003,600.6000000000006
1400,1400,0.7056999999999978,1,0.001,694.3000000000006
1700,1700,0.8556999999999967,1,0.001,844.3000000000004
2000,2000,1.0049999999999941,1,0.0006000000000000001,995.0000000000006
2500,2500,1.2491999999999672,1,0.0005,1250.8000000000004
3000,3000,1.5006999999999395,1,0.0007000000000000001,1499.3000000000006
4000,4000,1.9991999999998846,1,0.0009000000000000001,2000.7999999999986
5000,5000,2.508099999999926,1,0.00030000000000000003,2491.899999999999
6000,6000,2.9765999999999733,1,0.0001,3023.399999999996
7000,7000,3.4764000000000155,1,0.0002,3523.5999999999976
8000,8000,3.973300000000067,1,0.0005,4026.7
9000,9000,4.469700000000104,1,0.0006000000000000001,4530.299999999999
10000,10000,4.960800000000158,1,0.0006000000000000001,5039.199999999988
