steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.601791309158491,1,-0.601791309158491,0.0
2,2,-1.0832586490034724,1,-0.48146733984498136,0.0
3,3,-0.07358111416623725,1,1.009677534837235,0.29999999999999993
4,4,1.589968354819073,1,1.6635494689853103,0.29999999999999993
5,5,0.5376302019888051,1,-1.052338152830268,0.4999999999999999
6,6,-0.08230485231805962,1,-0.6199350543068647,0.6999999999999998
7,7,0.47376591467962437,1,0.556070766997684,0.9999999999999998
8,8,0.4840597040600636,1,0.010293789380439233,1.4999999999999998
9,9,0.9460297079165843,1,0.4619700038565206,1.8999999999999997
10,10,0.9880903185828701,1,0.04206061066628586,2.3
12,12,3.6143946685019563,1,2.78969272685804,3.5
14,14,2.499882434573196,1,-0.32490396663541443,5.300000000000001
17,17,2.0282267385149466,1,0.1626241458219959,6.900000000000001
20,20,5.331999042644199,1,0.8945856902004091,7.400000000000001
25,25,9.79088178867655,1,1.0681870445250148,8.900000000000002
30,30,11.872530902299994,1,0.4116205197906029,10.7
40,40,12.971182100224343,1,0.21488496202160612,15.099999999999998
50,50,16.601269399333916,1,-0.5506708986198527,21.499999999999993
60,60,23.359768816511473,1,1.2635226485103876,24.499999999999996
70,70,22.438228117715422,1,0.7854778013414632,30.699999999999996
80,80,32.48680691531893,1,1.248838692550155,35.00000000000001
90,90,40.48415344433903,1,0.01694066358049251,38.40000000000001
100,100,48.86286406017206,1,-0.35855779967950885,42.100000000000016
120,120,59.24635804838223,1,0.21933764572543824,52.30000000000001
140,140,69.71008917900532,1,-0.4216679135244233,62.300000000000004
170,170,82.57024490935656,1,2.8325470239543877,75.10000000000001
200,200,98.89544058071633,1,-0.7932548302867979,92.60000000000005
250,250,119.48673902437531,1,1.2455788923279636,120.90000000000003
300,300,140.60007852307248,1,0.6385986811379833,147.3000000000001
400,400,187.59229763967284,1,2.363281439445902,198.60000000000008
500,500,245.2464831864546,1,1.5299466419313759,247.00000000000017
600,600,292.594522908115,1,0.4722425982355174,296.90000000000015
700,700,349.1553363010047,1,2.7552571108982793,344.30000000000024
800,800,388.5907571888697,1,0.2234186932632204,394.9000000000003
900,900,445.64444080014493,1,-0.6792283615889245,442.6000000000006
1000,1000,497.4388891724276,1,-0.21598697859240878,494.40000000000055
1200,1200,593.778039720546,1,1.9701418071766552,604.1000000000006
1400,1400,694.5061691273038,1,2.080307260466979,706.3000000000002
1700,1700,826.8472095875918,1,-0.6380892155012932,852.0000000000001
2000,2000,950.7022927787373,1,-0.3163704932844932,1004.5000000000009
2500,2500,1204.2130711145608,1,0.9584487326920278,1253.4000000000005
3000,3000,1447.769959308127,1,1.0513325490792316,1500.6000000000024
4000,4000,1926.0201421021004,1,-0.2279869099991465,1996.5000000000036
5000,5000,2402.216295853557,1,1.9595597581967286,2511.0000000000055
6000,6000,2884.1513947248336,1,0.9728029438478294,3009.0999999999985
7000,7000,3337.509123658984,1,0.2705535876362072,3523.600000000001
8000,8000,3856.1089417028684,1,0.33878590869883657,4017.100000000003
9000,9000,4310.8838668013705,1,0.8357733505740375,4531.700000000001
10000,10000,4797.368767933188,1,1.0648272978069162,5037.900000000003
