steps,episode,total_return,episode_len,episode_return,total_regret
70,1,8.0,70,8.0,0.0
140,2,-10.0,70,-18.0,2.0
210,3,-2.0,70,8.0,4.0
280,4,-14.0,70,-12.0,4.0
350,5,2.0,70,16.0,6.0
420,6,16.0,70,14.0,8.0
490,7,14.0,70,-2.0,8.0
560,8,16.0,70,2.0,10.0
630,9,24.0,70,8.0,12.0
700,10,18.0,70,-6.0,14.0
840,12,20.0,70,-4.0,16.0
980,14,10.0,70,-2.0,16.0
1190,17,-6.0,70,-6.0,18.0
1400,20,-2.0,70,4.0,22.0
1750,25,-8.0,70,8.0,30.0
2100,30,-26.0,70,0.0,36.0
2800,40,-54.0,70,0.0,56.0
3500,50,-72.0,70,-2.0,64.0
4200,60,-98.0,70,-8.0,78.0
4900,70,-84.0,70,12.0,84.0
5600,80,-90.0,70,8.0,86.0
6300,90,-90.0,70,-8.0,94.0
7000,100,-74.0,70,4.0,106.0
8400,120,-68.0,70,-4.0,126.0
9800,140,-98.0,70,-10.0,138.0
11900,170,-64.0,70,14.0,182.0
14000,200,-72.0,70,-6.0,210.0
17500,250,-116.0,70,6.0,256.0
21000,300,-170.0,70,-4.0,298.0
28000,400,-72.0,70,8.0,398.0
35000,500,30.0,70,-2.0,508.0
42000,600,74.0,70,-2.0,602.0
49000,700,224.0,70,6.0,712.0
56000,800,234.0,70,0.0,802.0
63000,900,260.0,70,-2.0,888.0
70000,1000,188.0,70,6.0,982.0
84000,1200,120.0,70,-2.0,1188.0
98000,1400,162.0,70,0.0,1400.0
119000,1700,-50.0,70,-6.0,1690.0
140000,2000,286.0,70,-12.0,1976.0
175000,2500,278.0,70,18.0,2478.0
210000,3000,544.0,70,-6.0,3002.0
280000,4000,236.0,70,8.0,3978.0
350000,5000,74.0,70,12.0,4960.0
420000,6000,40.0,70,-4.0,6014.0
490000,7000,294.0,70,-4.0,6984.0
560000,8000,352.0,70,-10.0,7960.0
630000,9000,504.0,70,4.0,8990.0
700000,10000,294.0,70,-4.0,9946.0
