steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.03,1,-0.03,2.0
2,2,-0.06,1,-0.03,4.0
3,3,-0.09,1,-0.03,6.0
4,4,-0.12,1,-0.03,8.0
5,5,-0.15,1,-0.03,10.0
6,6,-0.18,1,-0.03,12.0
7,7,-0.15,1,0.03,12.0
8,8,-0.18,1,-0.03,14.0
9,9,-0.21,1,-0.03,16.0
10,10,-0.24,1,-0.03,18.0
12,12,-0.24000000000000002,1,0.03,20.0
14,14,-0.30000000000000004,1,-0.03,24.0
17,17,-0.3900000000000001,1,-0.03,30.0
20,20,-0.4800000000000002,1,-0.03,36.0
25,25,-0.4500000000000002,1,-0.03,40.0
30,30,-0.5400000000000003,1,-0.03,48.0
40,40,-0.7800000000000005,1,-0.03,66.0
50,50,-1.0200000000000007,1,0.03,84.0
60,60,-1.2000000000000008,1,0.03,100.0
70,70,-1.380000000000001,1,-0.03,116.0
80,80,-1.6200000000000012,1,-0.03,134.0
90,90,-1.8600000000000014,1,-0.03,152.0
100,100,-2.100000000000001,1,-0.03,170.0
120,120,-2.5199999999999982,1,-0.03,204.0
140,140,-2.999999999999995,1,-0.03,240.0
170,170,-3.659999999999991,1,-0.03,292.0
200,200,-4.439999999999992,1,-0.03,348.0
250,250,-5.700000000000003,1,-0.03,440.0
300,300,-6.660000000000011,1,-0.03,522.0
400,400,-8.940000000000001,1,0.03,698.0
500,500,-11.279999999999951,1,-0.03,876.0
600,600,-13.799999999999898,1,-0.03,1060.0
700,700,-15.959999999999852,1,0.03,1232.0
800,800,-18.35999999999994,1,-0.03,1412.0
900,900,-20.76000000000003,1,0.03,1592.0
1000,1000,-23.220000000000123,1,-0.03,1774.0
1200,1200,-27.780000000000296,1,-0.03,2126.0
1400,1400,-32.580000000000474,1,-0.03,2486.0
1700,1700,-39.90000000000075,1,-0.03,3030.0
2000,2000,-46.860000000001016,1,-0.03,3562.0
2500,2500,-58.80000000000147,1,-0.03,4460.0
3000,3000,-71.70000000000195,1,-0.03,5390.0
4000,4000,-94.98000000000283,1,-0.03,7166.0
5000,5000,-119.10000000000375,1,-0.03,8970.0
6000,6000,-143.40000000000467,1,0.03,10780.0
7000,7000,-168.1200000000056,1,0.03,12604.0
8000,8000,-192.72000000000654,1,-0.03,14424.0
9000,9000,-216.66000000000744,1,0.03,16222.0
10000,10000,-240.60000000000835,1,0.03,18020.0
