steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.8760456681681001,1,-0.8760456681681001,2.0
2,2,-1.727149836269315,1,-0.8511041681012147,4.0
3,3,-0.6245128332058061,1,1.1026370030635089,4.0
4,4,-2.4539443641035916,1,-1.8294315308977853,6.0
5,5,-2.853681268378228,1,-0.39973690427463626,8.0
6,6,-3.9738192336252984,1,-1.1201379652470704,10.0
7,7,-5.01836166834334,1,-1.0445424347180419,12.0
8,8,-6.637266735290748,1,-1.618905066947407,14.0
9,9,-7.54063093892362,1,-0.9033642036328722,16.0
10,10,-8.731981352770452,1,-1.1913504138468325,18.0
12,12,-10.270904838975905,1,-1.0579844114248889,22.0
14,14,-12.022471860786634,1,-1.0378215889568674,26.0
17,17,-15.493117415603066,1,-1.2481661506566428,32.0
20,20,-18.80179342436146,1,-1.199252491579716,38.0
25,25,-24.190119869112216,1,-0.9148986108329314,48.0
30,30,-30.19040253283677,1,-1.0811810536560376,58.0
40,40,-40.375619812666635,1,-0.9872928413955225,78.0
50,50,-50.203587778332235,1,-0.6036948392795112,98.0
60,60,-61.94481022572008,1,-0.7611987862246694,118.0
70,70,-68.44571197469674,1,-0.8239898564873127,136.0
80,80,-78.62970479573806,1,-0.9012341039489709,156.0
90,90,-87.37353772147814,1,-1.0740652122782117,174.0
100,100,-97.11032957835545,1,-0.757701243334065,194.0
120,120,-114.7552334089106,1,-0.6897999135897959,230.0
140,140,-133.49997107977234,1,-0.9741656691662561,268.0
170,170,-152.94415979865798,1,-1.0982860562010277,316.0
200,200,-176.0256640906062,1,-0.5160349291965353,370.0
250,250,-212.76520920431216,1,-0.850512024268657,464.0
300,300,-254.1671309459104,1,-1.4834316330708004,554.0
400,400,-341.40907612090734,1,-0.15058413665153003,742.0
500,500,-420.750135361363,1,-0.8878234555968969,920.0
600,600,-505.92994658381235,1,-0.9393421180309541,1102.0
700,700,-584.3158410537928,1,0.8816907386546743,1280.0
800,800,-666.8529073419325,1,-0.8716907252995819,1462.0
900,900,-756.3414751723534,1,-1.2361108206024642,1644.0
1000,1000,-845.6179696874859,1,-1.1058000636054086,1834.0
1200,1200,-1001.3086314663285,1,-0.6703583013748545,2190.0
1400,1400,-1162.037896976921,1,-1.0848938173884908,2550.0
1700,1700,-1417.8241023238634,1,-0.8730946449944974,3110.0
2000,2000,-1646.0264496562013,1,-1.2497242146793948,3648.0
2500,2500,-2049.734947424928,1,-1.0692211397506781,4554.0
3000,3000,-2456.7161396041724,1,-0.6513073648764138,5458.0
4000,4000,-3307.3738461795606,1,-1.1570989296206264,7304.0
5000,5000,-4150.2348322418675,1,-0.9185696621232307,9140.0
6000,6000,-4955.31746932559,1,-1.6915879404528509,10938.0
7000,7000,-5762.388714864033,1,-1.4363121101409697,12742.0
8000,8000,-6555.636687671106,1,-1.1745696488044888,14534.0
9000,9000,-7346.7637623806095,1,-0.5711679931095104,16328.0
10000,10000,-8196.250555544115,1,-1.1145709612498038,18154.0
