steps,episode,total_return,episode_len,episode_return,total_regret
20,1,4.0,20,4.0,2.0
40,2,6.0,20,2.0,4.0
60,3,2.0,20,-4.0,4.0
80,4,6.0,20,4.0,4.0
100,5,4.0,20,-2.0,6.0
120,6,6.0,20,2.0,6.0
140,7,6.0,20,0.0,6.0
160,8,4.0,20,-2.0,8.0
180,9,8.0,20,4.0,10.0
200,10,6.0,20,-2.0,12.0
240,12,8.0,20,0.0,14.0
280,14,4.0,20,-6.0,16.0
340,17,12.0,20,6.0,18.0
400,20,14.0,20,0.0,24.0
500,25,14.0,20,2.0,34.0
600,30,18.0,20,2.0,38.0
800,40,2.0,20,4.0,52.0
1000,50,32.0,20,6.0,66.0
1200,60,22.0,20,4.0,74.0
1400,70,38.0,20,6.0,80.0
1600,80,60.0,20,6.0,92.0
1800,90,48.0,20,0.0,100.0
2000,100,42.0,20,6.0,110.0
2400,120,42.0,20,2.0,126.0
2800,140,20.0,20,2.0,150.0
3400,170,34.0,20,0.0,168.0
4000,200,58.0,20,0.0,200.0
5000,250,66.0,20,-6.0,234.0
6000,300,60.0,20,-6.0,282.0
8000,400,164.0,20,-6.0,396.0
10000,500,106.0,20,-6.0,496.0
12000,600,20.0,20,-4.0,594.0
14000,700,0.0,20,-2.0,688.0
16000,800,-72.0,20,4.0,778.0
18000,900,-70.0,20,-6.0,882.0
20000,1000,-16.0,20,2.0,970.0
24000,1200,66.0,20,6.0,1160.0
28000,1400,96.0,20,-4.0,1376.0
34000,1700,118.0,20,2.0,1664.0
40000,2000,180.0,20,-2.0,1952.0
50000,2500,-20.0,20,-4.0,2438.0
60000,3000,-38.0,20,-2.0,2952.0
80000,4000,46.0,20,2.0,3954.0
100000,5000,64.0,20,2.0,4936.0
120000,6000,-250.0,20,-4.0,5920.0
140000,7000,84.0,20,-6.0,6928.0
160000,8000,210.0,20,0.0,7844.0
180000,9000,-6.0,20,4.0,8840.0
200000,10000,52.0,20,-4.0,9832.0
