steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,2.0
40,2,-2.0,20,0.0,4.0
60,3,0.0,20,2.0,6.0
80,4,4.0,20,4.0,6.0
100,5,2.0,20,-2.0,6.0
120,6,4.0,20,2.0,8.0
140,7,10.0,20,6.0,10.0
160,8,10.0,20,0.0,10.0
180,9,6.0,20,-4.0,10.0
200,10,10.0,20,4.0,10.0
240,12,12.0,20,-2.0,10.0
280,14,10.0,20,-2.0,10.0
340,17,14.0,20,-4.0,12.0
400,20,20.0,20,6.0,14.0
500,25,6.0,20,2.0,24.0
600,30,4.0,20,2.0,28.0
800,40,6.0,20,0.0,38.0
1000,50,-10.0,20,2.0,46.0
1200,60,-16.0,20,-10.0,58.0
1400,70,2.0,20,0.0,64.0
1600,80,-10.0,20,2.0,70.0
1800,90,8.0,20,-2.0,80.0
2000,100,-14.0,20,-6.0,94.0
2400,120,-14.0,20,0.0,100.0
2800,140,-40.0,20,-8.0,122.0
3400,170,-34.0,20,0.0,164.0
4000,200,-46.0,20,2.0,192.0
5000,250,-62.0,20,2.0,236.0
6000,300,-62.0,20,-2.0,292.0
8000,400,-42.0,20,0.0,394.0
10000,500,-46.0,20,-2.0,476.0
12000,600,-46.0,20,2.0,584.0
14000,700,-50.0,20,-2.0,696.0
16000,800,-14.0,20,0.0,788.0
18000,900,-8.0,20,4.0,872.0
20000,1000,-50.0,20,0.0,968.0
24000,1200,42.0,20,-4.0,1146.0
28000,1400,134.0,20,-2.0,1318.0
34000,1700,180.0,20,4.0,1640.0
40000,2000,232.0,20,8.0,1930.0
50000,2500,364.0,20,-6.0,2430.0
60000,3000,268.0,20,0.0,2984.0
80000,4000,166.0,20,2.0,3966.0
100000,5000,-36.0,20,0.0,5012.0
120000,6000,76.0,20,-4.0,6000.0
140000,7000,-134.0,20,4.0,7094.0
160000,8000,-26.0,20,-2.0,8114.0
180000,9000,-172.0,20,-2.0,9168.0
200000,10000,-64.0,20,-2.0,10186.0
