steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
26,1,-0.005769230769230769,26,-0.005769230769230769,1,0
52,2,-0.009999999999999997,26,-0.0042307692307692315,2,0
78,3,-0.013076923076923071,26,-0.0030769230769230774,3,0
104,4,-0.018461538461538463,26,-0.005384615384615384,4,0
130,5,-0.02461538461538464,26,-0.006153846153846153,5,0
156,6,-0.029615384615384658,26,-0.005,6,0
182,7,-0.035384615384615445,26,-0.005769230769230769,7,0
208,8,-0.04000000000000008,26,-0.004615384615384616,8,0
234,9,-0.045000000000000095,26,-0.005,9,0
260,10,-0.050000000000000114,26,-0.005,10,0
312,12,-0.06307692307692324,26,-0.006153846153846153,12,0
364,14,-0.07192307692307712,26,-0.004615384615384616,14,0
442,17,-0.08807692307692333,26,-0.006538461538461537,17,0
520,20,-0.10423076923076954,26,-0.005384615384615384,20,0
650,25,-0.12692307692307725,26,-0.003846153846153847,25,0
780,30,-0.15038461538461495,26,-0.005,30,0
1040,40,-0.2007692307692287,26,-0.005,40,0
1300,50,-0.2530769230769193,26,-0.005,50,0
1560,60,-0.3042307692307638,26,-0.005,60,0
1820,70,-0.3584615384615313,26,-0.004615384615384616,70,0
2080,80,-0.40846153846152966,26,-0.006153846153846153,80,0
2340,90,-0.46115384615383564,26,-0.004615384615384616,90,0
2600,100,-0.5073076923076814,26,-0.003461538461538462,100,0
3120,120,-0.5992307692307686,26,-0.0030769230769230774,120,0
3640,140,-0.6973076923077026,26,-0.0026923076923076926,140,0
4420,170,-0.844230769230796,26,-0.006153846153846153,170,0
5200,200,-0.9930769230769665,26,-0.003846153846153847,200,0
6500,250,-1.2457692307693025,26,-0.005,250,0
7800,300,-1.4919230769231762,26,-0.003461538461538462,300,0
10400,400,-1.9842307692309236,26,-0.003846153846153847,400,0
13000,500,-2.482692307692239,26,-0.005384615384615384,500,0
15600,600,-2.993846153845847,26,-0.005,600,0
18200,700,-3.4865384615379256,26,-0.004615384615384616,700,0
20800,800,-4.004615384614612,26,-0.006538461538461537,800,0
23400,900,-4.515769230768811,26,-0.003846153846153847,900,0
26000,1000,-5.022692307692237,26,-0.005,1000,0
31200,1200,-6.02769230769293,26,-0.005384615384615384,1200,0
36400,1400,-7.034230769232085,26,-0.006153846153846153,1400,0
44200,1700,-8.53384615384727,26,-0.006153846153846153,1700,0
52000,2000,-10.011923076921798,26,-0.0026923076923076926,2000,0
65000,2500,-12.531538461533101,26,-0.003846153846153847,2500,0
78000,3000,-15.072307692298216,26,-0.0026923076923076926,3000,0
104000,4000,-20.0926923076747,26,-0.003846153846153847,4000,0
130000,5000,-25.1057692307435,26,-0.005,5000,0
156000,6000,-30.122307692273836,26,-0.0042307692307692315,6000,0
182000,7000,-35.145769230756294,26,-0.005,7000,0
208000,8000,-40.12923076925579,26,-0.005,8000,0
234000,9000,-45.120384615447655,26,-0.006153846153846153,9000,0
260000,10000,-50.15230769240906,26,-0.006538461538461537,10000,0
