steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1.0,1,1.0,0.0
2,2,2.0,1,1.0,0.0
3,3,2.0,1,0.0,1.0
4,4,3.0,1,1.0,1.0
5,5,3.7,1,0.7000000000000001,1.2999999999999998
6,6,4.4,1,0.7000000000000001,1.5999999999999996
7,7,4.4,1,0.0,2.5999999999999996
8,8,5.2,1,0.8,2.8
9,9,5.5,1,0.30000000000000004,3.5
10,10,5.8,1,0.30000000000000004,4.2
12,12,7.0,1,0.7000000000000001,5.0
14,14,7.800000000000001,1,0.4,6.199999999999999
17,17,10.3,1,0.7000000000000001,6.699999999999998
20,20,13.100000000000001,1,1.0,6.899999999999999
25,25,17.400000000000002,1,1.0,7.599999999999999
30,30,20.5,1,0.9,9.5
40,40,26.4,1,1.0,13.600000000000001
50,50,30.999999999999996,1,0.5,19.0
60,60,35.900000000000006,1,1.0,24.099999999999998
70,70,40.4,1,0.0,29.599999999999998
80,80,46.7,1,0.9,33.3
90,90,52.7,1,0.6000000000000001,37.3
100,100,59.4,1,0.8,40.6
120,120,69.2,1,0.2,50.800000000000004
140,140,79.69999999999997,1,0.5,60.300000000000026
170,170,94.59999999999997,1,0.0,75.40000000000002
200,200,107.89999999999996,1,0.30000000000000004,92.10000000000002
250,250,133.89999999999992,1,0.2,116.10000000000005
300,300,160.09999999999994,1,1.0,139.90000000000003
400,400,211.70000000000002,1,0.7000000000000001,188.29999999999995
500,500,258.1000000000001,1,1.0,241.89999999999992
600,600,306.80000000000007,1,0.1,293.1999999999999
700,700,358.8,1,0.7000000000000001,341.19999999999993
800,800,406.8000000000001,1,0.6000000000000001,393.1999999999998
900,900,464.80000000000007,1,0.30000000000000004,435.1999999999999
1000,1000,512.4,1,0.30000000000000004,487.59999999999997
1200,1200,614.4999999999995,1,0.9,585.5000000000001
1400,1400,708.7999999999995,1,0.8,691.2000000000002
1700,1700,856.5999999999997,1,0.8,843.4
2000,2000,1009.4000000000002,1,0.4,990.5999999999995
2500,2500,1266.700000000001,1,0.2,1233.2999999999986
3000,3000,1519.6000000000022,1,0.0,1480.3999999999974
4000,4000,2020.7000000000041,1,0.30000000000000004,1979.2999999999954
5000,5000,2517.8000000000065,1,0.9,2482.199999999994
6000,6000,3034.1,1,0.1,2965.9000000000005
7000,7000,3529.8999999999974,1,1.0,3470.100000000003
8000,8000,4015.1999999999935,1,0.2,3984.800000000007
9000,9000,4503.999999999992,1,0.4,4496.000000000007
10000,10000,5002.199999999986,1,0.4,4997.800000000013
