steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.8675600179376558,1,0.8675600179376558,0.09999999999999998
2,2,1.6977955213949976,1,0.8302355034573419,0.19999999999999996
3,3,1.7502220912268238,1,0.052426569831826246,1.2
4,4,2.6084117513621816,1,0.858189660135358,1.2999999999999998
5,5,3.2600164169146413,1,0.6516046655524598,1.5999999999999996
6,6,4.079687441012852,1,0.8196710240982106,1.8999999999999995
7,7,4.230799351861634,1,0.15111191084878242,2.8999999999999995
8,8,4.853735123571905,1,0.6229357717102707,3.3999999999999995
9,9,4.846318392709253,1,-0.007416730862651905,4.3
10,10,5.089066149940745,1,0.242747757231492,5.2
12,12,6.679659265739215,1,0.7354252320042424,5.7
14,14,7.856034570954127,1,0.6491324488037469,6.5
17,17,10.632753919587513,1,0.7385495863565315,6.8
20,20,13.236656816076316,1,0.98168003692531,7.499999999999999
25,25,16.993013829673114,1,0.9069996787249797,8.499999999999998
30,30,20.000718235956274,1,0.9251395548752134,10.6
40,40,25.177897934783566,1,0.672989044842646,14.9
50,50,30.053884717415126,1,0.813583055082958,19.9
60,60,34.19066556476826,1,0.929083974615429,25.7
70,70,39.113348789293,1,0.11993914406260549,31.0
80,80,44.931311734989904,1,1.0006114344886312,35.39999999999999
90,90,49.55409621780316,1,0.21768244119313487,40.29999999999999
100,100,55.06977788688604,1,0.5109560630734361,44.499999999999986
120,120,64.08261525429137,1,0.30631310145742696,54.59999999999998
140,140,73.29877183427652,1,0.9589422021259575,65.6
170,170,88.5976821609455,1,0.14352790319259656,80.9
200,200,104.2594765735267,1,0.12594860383674153,96.20000000000002
250,250,130.83937592912915,1,0.1658956918032975,118.80000000000001
300,300,159.28402164654835,1,0.9326573396295923,141.5999999999999
400,400,210.64202014641916,1,0.6292410518245005,189.89999999999984
500,500,257.46077866285816,1,0.6884192784043371,242.99999999999986
600,600,306.29181049455167,1,0.4904908016616479,294.59999999999957
700,700,359.4827487517824,1,0.7575959027148764,341.7999999999999
800,800,408.7371405926753,1,0.30936765743482836,392.8
900,900,463.2689490275333,1,0.17566991446349955,436.8000000000002
1000,1000,512.385118962179,1,0.19985703272622257,488.00000000000006
1200,1200,617.3983543074316,1,0.988086528092868,582.8000000000005
1400,1400,706.4994186005713,1,0.5288145690202727,692.0000000000006
1700,1700,851.5984368149648,1,0.601189866090486,846.9000000000004
2000,2000,1002.6652581741994,1,0.5311019395220795,994.1999999999999
2500,2500,1262.5220533170925,1,0.1403399125915162,1234.499999999999
3000,3000,1510.8998962393664,1,0.11454928233964477,1486.1999999999994
4000,4000,2004.3680509975288,1,0.09387768463641451,1987.5000000000016
5000,5000,2507.372145257715,1,1.0685693168177384,2483.000000000001
6000,6000,3030.0285335631224,1,0.48474047480495197,2960.399999999994
7000,7000,3545.4731602732936,1,0.8196601162247098,3452.199999999991
8000,8000,4026.181745159211,1,0.17322196763441847,3972.3999999999883
9000,9000,4522.9475697635935,1,0.512359069237366,4474.899999999972
10000,10000,5022.043884164055,1,0.5775479147584417,4972.099999999977
