steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.27159891087733135,1,-0.27159891087733135,2.0
2,2,2.8359447318220012,1,3.1075436426993326,2.0
3,3,3.8896996396235872,1,1.053754907801586,4.0
4,4,1.0795646976938515,1,-2.8101349419297357,6.0
5,5,1.0985563038654402,1,0.018991606171588793,6.0
6,6,1.310881713841992,1,0.2123254099765517,8.0
7,7,-2.6486025753097415,1,-3.9594842891517334,10.0
8,8,-5.221299449680795,1,-2.5726968743710534,12.0
9,9,-13.52153469402218,1,-8.300235244341385,14.0
10,10,-11.127837782546868,1,2.3936969114753115,16.0
12,12,-10.584288921302816,1,1.333305078235639,20.0
14,14,-10.537380338684839,1,-3.780239334066712,24.0
17,17,-14.84955261305453,1,-2.366073262054358,28.0
20,20,-20.06130619534353,1,-0.8039124148540877,34.0
25,25,-28.80201662378856,1,-0.5510073223121298,44.0
30,30,-26.02607989635682,1,1.2789762578184223,52.0
40,40,-51.91956212659692,1,-2.399108513190911,70.0
50,50,-66.68082858574539,1,3.918282256118763,88.0
60,60,-80.39649144138917,1,-2.685972739576053,108.0
70,70,-97.57761083044568,1,-2.377252811525715,124.0
80,80,-108.68205386129745,1,-2.679908514664973,140.0
90,90,-107.53859230552763,1,-1.4516572924160385,156.0
100,100,-119.28622155245166,1,-0.5252480025817615,174.0
120,120,-134.26505906081735,1,-0.39507418464468835,208.0
140,140,-136.56343096778994,1,0.5242065091651344,246.0
170,170,-142.8800499494661,1,5.604424788609552,296.0
200,200,-152.34983907636882,1,1.654252300590859,348.0
250,250,-198.56853070777362,1,0.3059087357371736,434.0
300,300,-207.08129053859528,1,0.005814457551761576,524.0
400,400,-249.81217718801895,1,0.4198494477678256,698.0
500,500,-279.463454623453,1,6.9210621638544225,878.0
600,600,-319.3793307897279,1,-2.314635389309908,1060.0
700,700,-339.2309893234178,1,0.11790186879616082,1250.0
800,800,-376.09669832031665,1,0.0854448949878246,1436.0
900,900,-465.33075764969846,1,0.7520164878788704,1618.0
1000,1000,-567.1945209324363,1,-2.3995903607962195,1808.0
1200,1200,-698.0853417557981,1,1.9557916415990606,2168.0
1400,1400,-915.004694007894,1,-3.7291144762626205,2534.0
1700,1700,-1124.2637091789195,1,1.1601473738776353,3072.0
2000,2000,-1342.7917996357435,1,-0.8647821519104661,3618.0
2500,2500,-1661.0083309123927,1,-0.038339919875368667,4506.0
3000,3000,-2041.0100535424458,1,-0.14969644372089497,5424.0
4000,4000,-2954.623096693211,1,0.06044558166085734,7220.0
5000,5000,-3718.4801264518883,1,-0.5190161203903262,9020.0
6000,6000,-4524.422893257208,1,9.93390246315655,10826.0
7000,7000,-5374.124121815881,1,-4.82206029834369,12642.0
8000,8000,-6111.015621781576,1,-5.762839416717063,14460.0
9000,9000,-6954.344900590774,1,2.3885295109466904,16244.0
10000,10000,-7800.894221539696,1,-1.5177234401253754,18014.0
