steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.6670147926712171,1,-0.6670147926712171,2.0
2,2,-1.6413166228292138,1,-0.9743018301579967,4.0
3,3,-2.6681528148436144,1,-1.0268361920144007,6.0
4,4,-3.1826392604834375,1,-0.5144864456398228,8.0
5,5,-3.9209951644462353,1,-0.7383559039627978,10.0
6,6,-4.547121346890975,1,-0.6261261824447399,12.0
7,7,-5.777922107166329,1,-1.2308007602753546,14.0
8,8,-7.297173486129836,1,-1.519251378963507,16.0
9,9,-6.393606446070756,1,0.9035670400590801,16.0
10,10,-7.059945137284927,1,-0.6663386912141713,18.0
12,12,-8.905955571567834,1,-0.6184111648414267,22.0
14,14,-6.771922909618038,1,1.1508529468252138,22.0
17,17,-9.995349552318965,1,-1.2759465723749694,28.0
20,20,-13.473683003330727,1,-1.1517079786666224,34.0
25,25,-18.773182571883105,1,-1.3144684072136856,44.0
30,30,-21.719764587911047,1,-0.8478863739331429,52.0
40,40,-27.496680166809156,1,-0.6694611594281481,68.0
50,50,-34.73542017292831,1,-0.6539860029916378,86.0
60,60,-44.039688728802204,1,-0.49467379805921496,106.0
70,70,-54.20626565512297,1,-1.380835117066782,126.0
80,80,-63.901936174361296,1,-0.4283946223262445,146.0
90,90,-70.38113461653528,1,-0.4775071563953487,164.0
100,100,-78.67976189062674,1,-1.459476815281468,182.0
120,120,-95.97083957609291,1,-1.0256054022949124,220.0
140,140,-117.19271609845055,1,-0.7595946667146685,260.0
170,170,-139.17668872627908,1,-1.0281965285956527,314.0
200,200,-159.26860438388314,1,-0.5361258625784875,366.0
250,250,-199.94103495592623,1,-0.996490321894122,458.0
300,300,-242.1059897806792,1,-0.8732034733358955,550.0
400,400,-326.4216873217765,1,-1.1048789826685907,734.0
500,500,-411.0981382098142,1,-1.1706983169099867,918.0
600,600,-496.5428598234521,1,-0.9694224507717958,1102.0
700,700,-582.8701049732875,1,-0.5870741937718886,1290.0
800,800,-654.942302113324,1,-1.104482194707921,1464.0
900,900,-735.8673705477734,1,-0.9964351599478323,1644.0
1000,1000,-808.9939135061318,1,-0.9320921055626064,1820.0
1200,1200,-971.1457711042592,1,-1.260179852058231,2184.0
1400,1400,-1127.797731506071,1,-1.5500962668951832,2536.0
1700,1700,-1390.7115599656136,1,1.5829392298049014,3088.0
2000,2000,-1607.9240470488767,1,-1.2998294182585441,3608.0
2500,2500,-2026.3734020522852,1,-0.6984442042084922,4522.0
3000,3000,-2392.735027460639,1,-1.0142916122816112,5390.0
4000,4000,-3180.25364380629,1,-0.8804916177012746,7192.0
5000,5000,-3955.226077288093,1,-1.0902709232109644,8970.0
6000,6000,-4769.6756093255535,1,-0.8473072502514478,10768.0
7000,7000,-5546.178077866914,1,-1.6858988192322464,12550.0
8000,8000,-6328.510123254966,1,0.5969032140178576,14328.0
9000,9000,-7143.114034386345,1,-1.1030711988454016,16158.0
10000,10000,-7915.3801165460445,1,-1.1075679893961412,17916.0
