steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.31455145432231646,1,-0.31455145432231646,0.5
2,2,2.1960366479390068,1,2.5105881022613232,1.0
3,3,2.9146690693951904,1,0.7186324214561837,1.8
4,4,4.109595490602292,1,1.1949264212071014,2.3
5,5,5.171207084042977,1,1.0616115934406851,3.0
6,6,6.383159591763182,1,1.2119525077202051,3.7
7,7,8.777101862489381,1,2.3939422707262,4.5
8,8,8.668221772674102,1,-0.10888008981528019,4.7
9,9,7.639896156483805,1,-1.0283256161902965,5.7
10,10,8.134343632769681,1,0.49444747628587676,6.7
12,12,13.377553661648093,1,2.753385112144776,7.4
14,14,14.054456673253334,1,1.140796168529893,8.0
17,17,15.68376480090298,1,0.8615227779758119,9.5
20,20,16.59962686898585,1,0.7619112622396425,10.7
25,25,22.558453933388094,1,1.4538530026440284,12.399999999999999
30,30,25.708743508289103,1,0.8590758088882797,15.699999999999998
40,40,30.737489350159656,1,1.057461472574983,20.499999999999996
50,50,39.58955970944239,1,1.0616532406520887,25.099999999999998
60,60,46.37718092911972,1,0.49148523823814966,31.799999999999997
70,70,47.66829712035276,1,-0.2728802120647957,35.89999999999999
80,80,54.84675050936923,1,-0.7549643978196567,41.0
90,90,55.253727097214814,1,-1.082639959829613,47.4
100,100,56.765898999102696,1,-0.3913632684724393,52.7
120,120,70.35722016456873,1,0.26584367292767863,61.90000000000001
140,140,78.22600354728732,1,1.0688819426323588,72.30000000000003
170,170,88.32503022301965,1,-0.7913139115601155,89.60000000000004
200,200,106.53595423717725,1,-0.19802310500901876,102.7
250,250,120.82905076190863,1,-0.5802238379241659,123.4
300,300,144.69475088232855,1,0.7873425198445143,144.9
400,400,170.68465851531815,1,1.1690148115342796,194.70000000000007
500,500,210.98611786882643,1,0.49087375715588616,248.20000000000007
600,600,252.12870746924423,1,1.0303217990064324,298.40000000000003
700,700,323.2469938302695,1,0.2880774616995303,345.4000000000002
800,800,388.2077704015303,1,-0.003602830422846509,394.2000000000002
900,900,429.55567674541055,1,0.4193851242692206,442.6999999999999
1000,1000,478.8116309124506,1,0.9067664946038854,492.2
1200,1200,603.0119148045512,1,1.8414680504913088,580.2000000000003
1400,1400,701.1736968114034,1,-1.2207742251352285,678.2000000000011
1700,1700,827.7661061501649,1,0.6476315606232643,836.2000000000004
2000,2000,980.4645791405945,1,3.382905506227677,984.3000000000005
2500,2500,1218.5290574235016,1,0.3220093623680861,1230.6000000000008
3000,3000,1448.4771189114422,1,0.13965125192988742,1483.5000000000002
4000,4000,1899.1665652536612,1,1.041764135283127,2000.8000000000009
5000,5000,2400.29405204792,1,-0.17384557106172405,2488.200000000006
6000,6000,2922.424285514636,1,1.68908897072257,2982.2000000000085
7000,7000,3372.7682763965563,1,0.15438063275871505,3465.5000000000114
8000,8000,3889.2207910068864,1,1.3379495877378105,3976.6000000000154
9000,9000,4403.514155965343,1,0.7369858547042242,4476.900000000013
10000,10000,4884.720992751271,1,1.4822718285584289,4970.100000000012
