steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
73,1,72.21693968415161,73,72.21693968415161,72.0,72.0
223,2,221.09841961337037,150,148.88147992921878,221.0,149.0
305,3,301.2150496880312,82,80.11663007466065,302.0,149.0
367,4,361.89047972461043,62,60.67543003657936,363.0,149.0
448,5,442.11592411569814,81,80.2254443910878,443.0,149.0
504,6,496.17285401895265,56,54.0569299032544,498.0,149.0
613,7,603.8951886026857,109,107.72233458373334,606.0,149.0
740,8,729.0775644637681,127,125.18237586108248,732.0,149.0
863,9,850.7059712789177,123,121.62840681514972,854.0,149.0
936,10,922.5685168854059,73,71.86254560648784,926.0,149.0
1101,12,1085.5075761699406,102,100.06776764357878,1089.0,149.0
1244,14,1228.6366811581142,82,83.16592866226289,1230.0,149.0
1436,17,1415.9739233822086,70,67.70489739823478,1419.0,149.0
1659,20,1634.2750222323841,44,43.01942409923429,1639.0,149.0
2061,25,2032.956503323327,63,61.75637421320468,2036.0,149.0
2413,30,2379.7574957970432,57,55.85948221112013,2383.0,149.0
3271,40,3223.5839742551984,65,64.5976679258707,3231.0,170.0
3918,50,3859.2985015412128,56,55.5267449271863,3868.0,170.0
4728,60,4658.893847261679,91,91.04859252100091,4668.0,170.0
5501,70,5427.437908022551,71,71.11693486764679,5431.0,170.0
6336,80,6249.781981244679,57,54.80334476238504,6256.0,170.0
7202,90,7103.07818686252,52,50.869769843531536,7112.0,170.0
8033,100,7925.492204226405,79,76.80515541234712,7933.0,170.0
9835,120,9710.07580686503,77,76.51296957115166,9715.0,240.0
11246,140,11102.712731577836,57,55.92178964482161,11106.0,240.0
13787,170,13609.290874922332,65,64.58593950235827,13617.0,240.0
16126,200,15917.821954890222,121,121.16090736760387,15926.0,240.0
20248,250,19991.57847429891,49,47.53483330897036,19998.0,262.0
24091,300,23783.25518809899,78,78.58760356852241,23791.0,262.0
31864,400,31461.703518717426,97,96.67713534274164,31464.0,262.0
39745,500,39235.29533358024,48,46.82568573970024,39245.0,262.0
48266,600,47659.77827617025,58,58.106559961338235,47666.0,262.0
56460,700,55746.79097298388,88,85.22402801039297,55760.0,262.0
64199,800,63389.60286568832,86,85.7481977760251,63399.0,262.0
71949,900,71054.41319488156,71,69.55805859461135,71049.0,262.0
79791,1000,78806.657386771,76,74.12795684934814,78791.0,262.0
