steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1.0,1,1.0,0.0
2,2,2.0,1,1.0,0.0
3,3,2.5,1,0.5,0.5
4,4,3.5,1,1.0,0.5
5,5,4.3,1,0.8,0.7
6,6,5.1,1,0.8,0.8999999999999999
7,7,5.6,1,0.5,1.4
8,8,5.8999999999999995,1,0.30000000000000004,2.0999999999999996
9,9,5.8999999999999995,1,0.0,3.0999999999999996
10,10,5.8999999999999995,1,0.0,4.1
12,12,7.1,1,0.8,4.8999999999999995
14,14,7.5,1,0.2,6.499999999999999
17,17,8.5,1,0.8,8.499999999999998
20,20,10.8,1,1.0,9.199999999999998
25,25,14.500000000000002,1,1.0,10.499999999999996
30,30,17.500000000000004,1,0.1,12.499999999999996
40,40,23.700000000000006,1,1.0,16.299999999999997
50,50,27.200000000000006,1,0.4,22.799999999999997
60,60,33.400000000000006,1,1.0,26.599999999999998
70,70,37.300000000000004,1,0.5,32.699999999999996
80,80,42.7,1,0.1,37.3
90,90,47.800000000000004,1,0.7000000000000001,42.199999999999996
100,100,53.1,1,0.30000000000000004,46.9
120,120,63.29999999999999,1,0.6000000000000001,56.70000000000001
140,140,70.9,1,0.4,69.10000000000001
170,170,87.20000000000003,1,0.5,82.79999999999998
200,200,101.60000000000007,1,0.0,98.39999999999995
250,250,126.5000000000001,1,0.6000000000000001,123.49999999999991
300,300,153.3000000000001,1,1.0,146.6999999999999
400,400,199.80000000000007,1,0.8,200.19999999999993
500,500,248.90000000000015,1,1.0,251.09999999999985
600,600,297.00000000000006,1,0.9,302.9999999999999
700,700,353.30000000000007,1,0.8,346.6999999999999
800,800,404.20000000000005,1,0.7000000000000001,395.7999999999999
900,900,457.0000000000003,1,0.0,442.99999999999966
1000,1000,505.3000000000002,1,0.0,494.69999999999976
1200,1200,602.6999999999997,1,0.1,597.3000000000002
1400,1400,702.9999999999994,1,0.30000000000000004,697.0000000000005
1700,1700,853.0000000000003,1,0.30000000000000004,846.9999999999995
2000,2000,1003.8000000000011,1,0.2,996.1999999999988
2500,2500,1261.2000000000019,1,0.6000000000000001,1238.7999999999984
3000,3000,1507.8000000000002,1,0.5,1492.2
4000,4000,1996.5999999999988,1,0.0,2003.4000000000015
5000,5000,2488.799999999997,1,0.1,2511.2000000000035
6000,6000,3006.3999999999905,1,0.9,2993.60000000001
7000,7000,3511.999999999989,1,1.0,3488.0000000000114
8000,8000,4019.4999999999814,1,0.6000000000000001,3980.500000000019
9000,9000,4510.399999999974,1,0.2,4489.600000000026
10000,10000,5009.799999999978,1,0.2,4990.200000000022
