steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-2.771859494741645,1,-2.771859494741645,2.0
2,2,0.9382559707169671,1,3.710115465458612,4.0
3,3,-0.5472208226167461,1,-1.4854767933337132,6.0
4,4,-1.1803323183355214,1,-0.6331114957187755,8.0
5,5,-2.6460106886421633,1,-1.4656783703066418,10.0
6,6,-0.2827763111573143,1,2.363234377484849,10.0
7,7,0.6044405699734856,1,0.8872168811307999,12.0
8,8,-0.3993340929923117,1,-1.0037746629657973,14.0
9,9,-1.0582391129894084,1,-0.6589050199970966,16.0
10,10,-0.8280020717628799,1,0.23023704122652855,16.0
12,12,-9.234351440099822,1,-4.4897727399867815,20.0
14,14,-11.61118257868823,1,-2.0553141175527374,24.0
17,17,-17.476814124104013,1,3.312946376813148,30.0
20,20,-15.654584267386756,1,1.1691548649279722,34.0
25,25,-20.498567123516345,1,1.3079485362933938,44.0
30,30,-33.92835390352871,1,-1.9939449268269454,54.0
40,40,-51.18338797178663,1,-3.076768850865373,74.0
50,50,-51.33377497929679,1,-1.146451111824741,94.0
60,60,-51.23324396957515,1,1.9505762309008494,112.0
70,70,-58.22553847468538,1,4.040472223166102,128.0
80,80,-56.71670707600648,1,-2.3063554031013593,146.0
90,90,-63.36085251385083,1,1.4294849639638603,162.0
100,100,-90.36198999841058,1,-6.517845970525694,180.0
120,120,-128.81760249968892,1,-2.2149067055709803,220.0
140,140,-136.89452676145038,1,-2.648193333633216,256.0
170,170,-162.81022604022442,1,-4.067574487672822,310.0
200,200,-190.3979397892903,1,1.1399368966829355,366.0
250,250,-216.67241755424482,1,2.0996380100443375,454.0
300,300,-244.8870210439974,1,0.012354247493105097,552.0
400,400,-305.0371531291266,1,-0.0828988254541102,726.0
500,500,-427.88061569503094,1,2.980965645568549,912.0
600,600,-511.98894932888925,1,1.5176741544765067,1094.0
700,700,-606.7903946224868,1,-2.232009064586922,1270.0
800,800,-738.42870737931,1,-4.320274627093045,1460.0
900,900,-784.4547701089174,1,0.7919757430602855,1642.0
1000,1000,-904.9115636080467,1,-3.28464874773674,1818.0
1200,1200,-989.5945029161622,1,-0.8105077330314595,2176.0
1400,1400,-1142.6498065381386,1,-1.8889661655666206,2522.0
1700,1700,-1438.618762332109,1,2.0471798007829145,3068.0
2000,2000,-1626.2127170568126,1,-2.432051585620174,3584.0
2500,2500,-2030.9175531253277,1,2.771451936974087,4492.0
3000,3000,-2501.947263166425,1,-4.446797127132786,5384.0
4000,4000,-3426.7224115613794,1,-2.959472372106297,7186.0
5000,5000,-4154.451604445139,1,1.816655521381302,8984.0
6000,6000,-4949.671565004232,1,-0.15699224945037116,10790.0
7000,7000,-5618.906427182349,1,-1.39942213006166,12596.0
8000,8000,-6204.087559717872,1,-2.999643412780542,14362.0
9000,9000,-6897.247587072772,1,1.72950934722826,16140.0
10000,10000,-7700.036636912704,1,-1.118018913610674,17922.0
