steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.006,1,0.006,0.8
2,2,0.012,1,0.006,1.6
3,3,0.033,1,0.021,1.9
4,4,0.039,1,0.006,2.7
5,5,0.039,1,0.0,3.7
6,6,0.039,1,0.0,4.7
7,7,0.06,1,0.021,5.0
8,8,0.09,1,0.03,5.0
9,9,0.11699999999999999,1,0.027,5.1
10,10,0.144,1,0.027,5.199999999999999
12,12,0.16799999999999998,1,0.0,6.3999999999999995
14,14,0.20400000000000001,1,0.018000000000000002,7.199999999999999
17,17,0.22200000000000003,1,0.0,9.6
20,20,0.264,1,0.006,11.200000000000001
25,25,0.3360000000000001,1,0.006,13.800000000000002
30,30,0.3720000000000001,1,0.009000000000000001,17.6
40,40,0.4860000000000002,1,0.006,23.8
50,50,0.6570000000000004,1,0.024,28.099999999999998
60,60,0.8010000000000005,1,0.006,33.3
70,70,0.9660000000000006,1,0.021,37.8
80,80,1.1010000000000004,1,0.009000000000000001,43.3
90,90,1.2360000000000002,1,0.012,48.8
100,100,1.3830000000000002,1,0.03,53.89999999999999
120,120,1.6799999999999993,1,0.015,63.999999999999986
140,140,2.0549999999999984,1,0.024,71.49999999999997
170,170,2.468999999999997,1,0.021,87.69999999999995
200,200,2.903999999999996,1,0.027,103.19999999999999
250,250,3.6749999999999945,1,0.015,127.50000000000001
300,300,4.385999999999995,1,0.006,153.8
400,400,5.909999999999997,1,0.0,202.99999999999991
500,500,7.4190000000000005,1,0.006,252.69999999999993
600,600,9.054000000000013,1,0.003,298.20000000000005
700,700,10.491000000000023,1,0.0,350.3
800,800,12.006000000000025,1,0.012,399.8
900,900,13.410000000000036,1,0.027,453.00000000000006
1000,1000,14.952000000000051,1,0.027,501.59999999999997
1200,1200,17.982000000000127,1,0.009000000000000001,600.6000000000006
1400,1400,21.171000000000248,1,0.03,694.3000000000006
1700,1700,25.67100000000042,1,0.03,844.3000000000004
2000,2000,30.15000000000059,1,0.018000000000000002,995.0000000000006
2500,2500,37.476000000000866,1,0.015,1250.8000000000004
3000,3000,45.02100000000115,1,0.021,1499.3000000000006
4000,4000,59.97600000000172,1,0.027,2000.7999999999986
5000,5000,75.2430000000023,1,0.009000000000000001,2491.899999999999
6000,6000,89.29800000000283,1,0.003,3023.399999999996
7000,7000,104.2920000000034,1,0.006,3523.5999999999976
8000,8000,119.19900000000396,1,0.015,4026.7
9000,9000,134.09100000000174,1,0.018000000000000002,4530.299999999999
10000,10000,148.8239999999957,1,0.018000000000000002,5039.199999999988
