steps,episode,total_return,episode_len,episode_return,total_regret
20,1,2.0,20,2.0,2.0
40,2,2.0,20,0.0,4.0
60,3,2.0,20,0.0,6.0
80,4,0.0,20,-2.0,8.0
100,5,-6.0,20,-6.0,10.0
120,6,-6.0,20,0.0,10.0
140,7,-8.0,20,-2.0,12.0
160,8,-6.0,20,2.0,12.0
180,9,-4.0,20,2.0,14.0
200,10,-4.0,20,0.0,16.0
240,12,-4.0,20,-2.0,16.0
280,14,-8.0,20,2.0,20.0
340,17,-14.0,20,2.0,24.0
400,20,-8.0,20,0.0,28.0
500,25,-10.0,20,4.0,38.0
600,30,-20.0,20,-6.0,46.0
800,40,-14.0,20,2.0,58.0
1000,50,-32.0,20,-6.0,68.0
1200,60,-54.0,20,4.0,82.0
1400,70,-78.0,20,2.0,92.0
1600,80,-78.0,20,0.0,102.0
1800,90,-70.0,20,4.0,116.0
2000,100,-90.0,20,0.0,124.0
2400,120,-86.0,20,2.0,138.0
2800,140,-132.0,20,-8.0,158.0
3400,170,-142.0,20,-2.0,184.0
4000,200,-136.0,20,2.0,214.0
5000,250,-152.0,20,-6.0,266.0
6000,300,-178.0,20,0.0,324.0
8000,400,-104.0,20,0.0,438.0
10000,500,-62.0,20,-2.0,524.0
12000,600,-90.0,20,2.0,606.0
14000,700,-38.0,20,0.0,718.0
16000,800,-12.0,20,4.0,822.0
18000,900,18.0,20,4.0,914.0
20000,1000,6.0,20,-2.0,1012.0
24000,1200,24.0,20,6.0,1210.0
28000,1400,34.0,20,6.0,1402.0
34000,1700,136.0,20,2.0,1700.0
40000,2000,216.0,20,-4.0,1996.0
50000,2500,164.0,20,4.0,2500.0
60000,3000,258.0,20,-4.0,2990.0
80000,4000,290.0,20,-6.0,4010.0
100000,5000,268.0,20,0.0,5000.0
120000,6000,-90.0,20,-2.0,5988.0
140000,7000,-112.0,20,2.0,7038.0
160000,8000,-10.0,20,0.0,8106.0
180000,9000,72.0,20,10.0,9144.0
200000,10000,-68.0,20,4.0,10100.0
