steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1000.0,1,1000.0,0.0
2,2,2000.0,1,1000.0,0.0
3,3,2700.0,1,700.0000000000001,0.29999999999999993
4,4,3700.0,1,1000.0,0.29999999999999993
5,5,4500.0,1,800.0,0.4999999999999999
6,6,5300.0,1,800.0,0.6999999999999998
7,7,6000.0,1,700.0000000000001,0.9999999999999998
8,8,6500.0,1,500.0,1.4999999999999998
9,9,7100.0,1,600.0000000000001,1.8999999999999997
10,10,7700.0,1,600.0000000000001,2.3
12,12,8500.0,1,800.0,3.5
14,14,8700.0,1,100.0,5.300000000000001
17,17,10100.0,1,800.0,6.900000000000001
20,20,12600.0,1,1000.0,7.400000000000001
25,25,16100.0,1,1000.0,8.900000000000002
30,30,19300.0,1,300.00000000000006,10.7
40,40,24900.0,1,1000.0,15.099999999999998
50,50,28500.0,1,0.0,21.499999999999993
60,60,35500.0,1,1000.0,24.499999999999996
70,70,39300.0,1,700.0000000000001,30.699999999999996
80,80,45000.0,1,300.00000000000006,35.00000000000001
90,90,51600.0,1,900.0,38.40000000000001
100,100,57900.0,1,500.0,42.100000000000016
120,120,67700.0,1,400.0,52.30000000000001
140,140,77700.0,1,0.0,62.300000000000004
170,170,94900.0,1,700.0000000000001,75.10000000000001
200,200,107400.0,1,600.0000000000001,92.60000000000005
250,250,129100.0,1,400.0,120.90000000000003
300,300,152700.0,1,1000.0,147.3000000000001
400,400,201400.0,1,800.0,198.60000000000008
500,500,253000.0,1,1000.0,247.00000000000017
600,600,303100.0,1,200.0,296.90000000000015
700,700,355700.0,1,800.0,344.30000000000024
800,800,405100.0,1,900.0,394.9000000000003
900,900,457400.0,1,600.0000000000001,442.6000000000006
1000,1000,505600.0,1,600.0000000000001,494.40000000000055
1200,1200,595900.0,1,300.00000000000006,604.1000000000006
1400,1400,693700.0,1,500.0,706.3000000000002
1700,1700,848000.0,1,500.0,852.0000000000001
2000,2000,995500.0,1,100.0,1004.5000000000009
2500,2500,1246600.0,1,400.0,1253.4000000000005
3000,3000,1499400.0,1,700.0000000000001,1500.6000000000024
4000,4000,2003500.0,1,600.0000000000001,1996.5000000000036
5000,5000,2489000.0,1,300.00000000000006,2511.0000000000055
6000,6000,2990900.0,1,200.0,3009.0999999999985
7000,7000,3476400.0,1,1000.0,3523.600000000001
8000,8000,3982900.0,1,400.0,4017.100000000003
9000,9000,4468300.0,1,100.0,4531.700000000001
10000,10000,4962100.0,1,100.0,5037.900000000003
