steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
10,1,-0.006,10,-0.006,1,0.0
20,2,-0.011000000000000003,10,-0.005,2,0.0
30,3,-0.017000000000000008,10,-0.006,3,0.0
40,4,0.24899805608509307,10,0.2659980560850931,3,0.0
50,5,0.24299805608509306,10,-0.006,4,0.0
60,6,0.23699805608509306,10,-0.006,5,0.0
70,7,1.2081557065296282,10,0.9711576504445352,6,0.0
80,8,0.8567679804595838,10,-0.35138772607004465,7,0.0
90,9,0.5412854200136767,10,-0.315482560445907,7,0.0
100,10,0.5362854200136767,10,-0.005,8,0.0
120,12,0.7923940816832844,10,-0.004,10,0.0
140,14,0.7803940816832844,10,-0.004,12,0.0
170,17,0.7623940816832844,10,-0.006,15,0.0
200,20,0.7423940816832844,10,-0.007,18,0.0
250,25,0.7213940816832843,10,-0.003,23,0.0
300,30,1.2412004359653466,10,-0.005,28,0.0
400,40,3.8591226217460703,10,1.2229619272323164,37,0.0
500,50,5.342129878130552,10,-0.007,45,0.0
600,60,5.785383587888279,10,-0.003,55,0.0
700,70,4.091062000089974,10,-0.006,64,0.0
800,80,2.688713045682504,10,-0.006,74,0.0
900,90,6.564873608008467,10,0.19622730549472103,83,0.0
1000,100,7.672141359756999,10,-0.005,93,0.0
1200,120,7.889568352125523,10,-0.005,111,0.0
1400,140,10.672034750575461,10,-0.004,128,0.0
1700,170,10.367395931543342,10,1.5890607362267302,155,0.0
2000,200,5.870998082630953,10,0.24709606554044333,184,0.0
2500,250,4.707561705830418,10,-0.007,231,0.0
3000,300,-1.324667687112081,10,-0.006,278,0.0
4000,400,-6.908582974941926,10,-0.004,372,0.0
5000,500,-11.222793095480352,10,-1.2603318479120988,459,0.0
6000,600,-13.837707851518237,10,-0.005,552,0.0
7000,700,-20.583388607254083,10,-0.4248253071469742,643,0.0
8000,800,-17.606262127394384,10,-0.4643765725690275,736,0.0
9000,900,-15.327886744348769,10,-0.004,826,0.0
10000,1000,-13.69640625624934,10,0.42540621002960355,915,0.0
12000,1200,-6.946680109183815,10,-0.004,1094,0.0
14000,1400,-5.159052923813713,10,-0.006,1280,0.0
17000,1700,-16.253537611483885,10,-0.005,1556,0.0
20000,2000,-0.20595791064479074,10,-0.006,1838,0.0
25000,2500,-26.670525205023775,10,-0.002,2282,0.0
30000,3000,-19.3780413473111,10,-0.005,2743,0.0
40000,4000,-40.51932090962323,10,-0.005,3656,0.0
50000,5000,-57.57033945238806,10,0.8050586461251963,4575,2.0
60000,6000,-66.55537299979468,10,-0.006,5491,4.0
70000,7000,-70.51382963018008,10,-0.025325190791403343,6401,4.0
80000,8000,-90.40959056346291,10,-0.005,7312,5.0
90000,9000,-120.7332772301296,10,-0.006,8217,5.0
100000,10000,-102.56411779408066,10,0.3420833442142362,9128,5.0
