steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
48,1,-0.005208333333333331,48,-0.005208333333333331,1,0
96,2,-0.011041666666666655,48,-0.00583333333333333,2,0
144,3,-0.015833333333333314,48,-0.004791666666666665,3,0
192,4,-0.020000000000000007,48,-0.004166666666666667,4,0
240,5,-0.023958333333333366,48,-0.003958333333333334,5,0
288,6,-0.029583333333333402,48,-0.005624999999999997,6,0
336,7,-0.036458333333333356,48,-0.006874999999999995,7,0
384,8,-0.04187499999999997,48,-0.005416666666666664,8,0
432,9,-0.046666666666666586,48,-0.004791666666666665,9,0
480,10,-0.9938816080511845,48,-0.947214941384518,10,0
576,12,-1.0042982747178528,48,-0.004999999999999998,12,0
672,14,-2.6233819937899328,48,-0.005208333333333331,14,0
816,17,-2.6406736604565837,48,-0.005208333333333331,17,0
960,20,-2.9784371875820357,48,-0.004166666666666667,20,0
1200,25,-3.4132634103990434,48,-0.0043749999999999995,25,0
1440,30,-2.240478875731019,48,-0.006249999999999996,30,0
1920,40,-1.7717652175765461,48,-0.005624999999999997,40,0
2400,50,-2.0595779047972265,48,-0.005624999999999997,50,0
2880,60,-3.183873346481278,48,-0.006041666666666663,59,0
3360,70,-3.6324704549262004,48,-0.004999999999999998,69,0
3840,80,-2.829592032664969,48,-0.006666666666666662,79,0
4320,90,-3.9075600795181744,48,-0.004791666666666665,89,0
4800,100,-4.562316958785992,48,-0.0043749999999999995,99,0
5760,120,-4.664816958785899,48,-0.004999999999999998,118,0
6720,140,-4.940529857644108,48,-0.007083333333333328,137,0
8160,170,-1.2141920694068347,48,-1.308810219448199,166,0
9600,200,-1.8640285890233474,48,-0.005208333333333331,196,0
12000,250,-0.4958713105886766,48,-0.004999999999999998,245,0
14400,300,-2.461253290200961,48,-0.006666666666666662,295,0
19200,400,-5.322103821973084,48,-0.003541666666666667,394,0
24000,500,-8.13401302329628,48,-0.005416666666666664,492,0
28800,600,-2.642486890087101,48,0.32678182709320935,589,0
33600,700,-1.1665170296091343,48,-0.006249999999999996,687,0
38400,800,0.5757590728623592,48,-0.006458333333333329,787,0
43200,900,0.7743006780087467,48,-1.0066106627631164,883,0
48000,1000,2.633750802634769,48,1.7186115759671594,980,0
57600,1200,0.4800407781458529,48,-1.1573147678274154,1174,0
67200,1400,7.9382747791331445,48,0.9091664723916217,1368,0
81600,1700,6.30534730735364,48,-0.004166666666666667,1666,0
96000,2000,3.716821981429789,48,-0.005208333333333331,1957,0
120000,2500,6.159078273452242,48,-0.0045833333333333325,2449,0
144000,3000,2.657762407960538,48,-0.004999999999999998,2939,0
192000,4000,-12.030680539844862,48,-0.005208333333333331,3926,0
240000,5000,-11.865700328974244,48,0.6268123981802491,4899,0
288000,6000,-5.341063085729596,48,-1.3807085350580603,5872,0
336000,7000,-19.176627993403095,48,-0.004791666666666665,6843,0
384000,8000,-22.725966732233886,48,-0.0043749999999999995,7826,0
432000,9000,-39.1272008218716,48,-0.006041666666666663,8807,0
480000,10000,-45.55899360832669,48,-0.004791666666666665,9792,0
