steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.8714394601357114,1,-0.8714394601357114,2.0
2,2,-1.8493981814295057,1,-0.9779587212937944,4.0
3,3,-2.9875627450149143,1,-1.1381645635854083,6.0
4,4,-1.9007798617214873,1,1.086782883293427,6.0
5,5,-3.0329863540043327,1,-1.1322064922828452,8.0
6,6,-4.040131874812615,1,-1.007145520808282,10.0
7,7,-5.236981943418269,1,-1.196850068605654,12.0
8,8,-6.213893301384657,1,-0.9769113579663887,14.0
9,9,-7.176236677257144,1,-0.9623433758724865,16.0
10,10,-8.207201571292371,1,-1.0309648940352272,18.0
12,12,-10.254452062543017,1,-0.9684484806961795,22.0
14,14,-12.329286625646077,1,-1.1166337546749032,26.0
17,17,-15.343508338018294,1,-1.1690966340716482,32.0
20,20,-18.291819411596272,1,-1.0111837734410576,38.0
25,25,-17.167534273303122,1,-0.981949658626638,42.0
30,30,-20.075228117127985,1,-0.8817072121500815,50.0
40,40,-25.73535870074084,1,-0.8179574140068068,66.0
50,50,-34.22592081826604,1,-1.0558356587826223,84.0
60,60,-41.73772683150555,1,-0.9095950899353129,102.0
70,70,-51.08226731122727,1,-0.9218718449502524,122.0
80,80,-57.365001629185485,1,-0.9393390358470391,138.0
90,90,-65.18242575687962,1,-0.9622416637634855,156.0
100,100,-72.95046229325705,1,-0.8336246054678638,174.0
120,120,-91.20596530983765,1,-0.9080701607524797,212.0
140,140,-105.25208337226077,1,-1.0260143716608523,246.0
170,170,-131.94280745328533,1,-0.9759582512506123,302.0
200,200,-145.87154803419898,1,-0.9446752185072971,346.0
250,250,-179.09578503431408,1,-0.9290966140165965,430.0
300,300,-219.68612251024183,1,-1.0660513400456881,522.0
400,400,-287.1639937846699,1,-0.9701040496287477,690.0
500,500,-364.78990911152397,1,-1.1852480597436426,866.0
600,600,-446.3496594399075,1,0.9238244973328321,1048.0
700,700,-528.6786527136574,1,-1.2766519293109986,1230.0
800,800,-604.5070130914104,1,-1.0400323467756842,1406.0
900,900,-691.4253278559888,1,-1.2162681973837652,1594.0
1000,1000,-775.5919702314709,1,-0.966925711636043,1778.0
1200,1200,-944.1726376301664,1,-0.9746911055901297,2148.0
1400,1400,-1108.65579942873,1,-0.9491875224656704,2512.0
1700,1700,-1344.7872570142938,1,-0.8924662330150916,3050.0
2000,2000,-1604.0774382763104,1,1.0449781987749118,3604.0
2500,2500,-2009.1394006266733,1,-1.044484583484543,4512.0
3000,3000,-2415.784617167116,1,-0.9647225997486178,5418.0
4000,4000,-3215.283954013274,1,-1.0416884411884884,7216.0
5000,5000,-4001.080419174454,1,-0.8734641479102533,9006.0
6000,6000,-4753.456267533818,1,-0.9555188122052096,10762.0
7000,7000,-5535.787657323999,1,-1.0059980397360064,12544.0
8000,8000,-6328.171440906133,1,-0.8783150892828326,14336.0
9000,9000,-7158.909078011679,1,-0.9482865705241839,16170.0
10000,10000,-7935.659711732224,1,-0.9250834376341355,17942.0
