steps,episode,total_return,episode_len,episode_return,total_regret
1,1,15.0,1,15.0,0.5
2,2,30.0,1,15.0,1.0
3,3,36.0,1,6.0,1.8
4,4,51.0,1,15.0,2.3
5,5,60.0,1,9.000000000000002,3.0
6,6,69.0,1,9.000000000000002,3.7
7,7,75.0,1,6.0,4.5
8,8,99.0,1,24.0,4.7
9,9,99.0,1,0.0,5.7
10,10,99.0,1,0.0,6.7
12,12,138.0,1,9.000000000000002,7.4
14,14,180.0,1,21.000000000000004,8.0
17,17,225.0,1,9.000000000000002,9.5
20,20,279.0,1,15.0,10.7
25,25,378.0,1,15.0,12.399999999999999
30,30,429.0,1,18.000000000000004,15.699999999999998
40,40,585.0,1,15.0,20.499999999999996
50,50,747.0,1,30.0,25.099999999999998
60,60,846.0,1,15.0,31.799999999999997
70,70,1023.0,1,6.0,35.89999999999999
80,80,1170.0,1,18.000000000000004,41.0
90,90,1278.0,1,3.0,47.4
100,100,1419.0,1,24.0,52.7
120,120,1743.0,1,12.0,61.90000000000001
140,140,2031.0,1,30.0,72.30000000000003
170,170,2412.0,1,6.0,89.60000000000004
200,200,2919.0,1,0.0,102.7
250,250,3798.0,1,12.0,123.4
300,300,4653.0,1,15.0,144.9
400,400,6159.0,1,9.000000000000002,194.70000000000007
500,500,7554.0,1,15.0,248.20000000000007
600,600,9048.0,1,27.0,298.40000000000003
700,700,10638.0,1,9.000000000000002,345.4000000000002
800,800,12174.0,1,3.0,394.2000000000002
900,900,13719.0,1,0.0,442.6999999999999
1000,1000,15234.0,1,0.0,492.2
1200,1200,18594.0,1,18.000000000000004,580.2000000000003
1400,1400,21654.0,1,24.0,678.2000000000011
1700,1700,25914.0,1,24.0,836.2000000000004
2000,2000,30471.0,1,21.000000000000004,984.3000000000005
2500,2500,38082.0,1,12.0,1230.6000000000008
3000,3000,45495.0,1,6.0,1483.5000000000002
4000,4000,59976.0,1,0.0,2000.8000000000009
5000,5000,75354.0,1,18.000000000000004,2488.200000000006
6000,6000,90534.0,1,27.0,2982.2000000000085
7000,7000,106035.0,1,15.0,3465.5000000000114
8000,8000,120702.0,1,12.0,3976.6000000000154
9000,9000,135693.0,1,21.000000000000004,4476.900000000013
10000,10000,150897.0,1,21.000000000000004,4970.100000000012
