steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.30000000000000004,1,0.30000000000000004,0.7
2,2,0.6000000000000001,1,0.30000000000000004,1.4
3,3,0.6000000000000001,1,0.0,2.4
4,4,0.9000000000000001,1,0.30000000000000004,3.0999999999999996
5,5,1.9000000000000001,1,1.0,3.0999999999999996
6,6,2.9000000000000004,1,1.0,3.0999999999999996
7,7,2.9000000000000004,1,0.0,4.1
8,8,3.0000000000000004,1,0.1,5.0
9,9,3.4000000000000004,1,0.4,5.6
10,10,3.8000000000000003,1,0.4,6.199999999999999
12,12,5.4,1,1.0,6.6
14,14,6.4,1,0.5,7.6
17,17,9.200000000000001,1,1.0,7.799999999999999
20,20,9.900000000000002,1,0.30000000000000004,10.099999999999998
25,25,11.500000000000004,1,0.30000000000000004,13.499999999999996
30,30,15.300000000000002,1,0.9,14.699999999999998
40,40,20.8,1,0.30000000000000004,19.2
50,50,26.7,1,0.6000000000000001,23.3
60,60,30.4,1,0.30000000000000004,29.6
70,70,35.6,1,0.0,34.400000000000006
80,80,41.10000000000001,1,0.9,38.9
90,90,45.70000000000001,1,0.2,44.3
100,100,50.10000000000001,1,0.1,49.9
120,120,60.5,1,0.7000000000000001,59.50000000000001
140,140,68.39999999999999,1,0.6000000000000001,71.60000000000001
170,170,82.2,1,0.0,87.8
200,200,98.39999999999999,1,0.4,101.60000000000001
250,250,124.09999999999997,1,0.7000000000000001,125.90000000000003
300,300,149.79999999999998,1,0.30000000000000004,150.20000000000002
400,400,199.9,1,1.0,200.1
500,500,250.30000000000015,1,0.30000000000000004,249.69999999999985
600,600,294.10000000000014,1,0.8,305.89999999999986
700,700,342.50000000000045,1,1.0,357.49999999999955
800,800,393.3000000000006,1,0.2,406.6999999999994
900,900,445.00000000000057,1,0.4,454.99999999999943
1000,1000,492.20000000000056,1,0.4,507.79999999999944
1200,1200,596.7000000000006,1,0.9,603.2999999999995
1400,1400,692.4000000000012,1,0.1,707.5999999999989
1700,1700,838.2000000000018,1,0.1,861.7999999999984
2000,2000,991.5000000000026,1,0.5,1008.4999999999975
2500,2500,1244.600000000001,1,0.7000000000000001,1255.3999999999987
3000,3000,1494.2000000000014,1,0.0,1505.7999999999984
4000,4000,1996.1000000000067,1,0.4,2003.899999999993
5000,5000,2491.900000000004,1,0.9,2508.099999999995
6000,6000,3010.800000000007,1,0.8,2989.199999999992
7000,7000,3513.0000000000055,1,0.30000000000000004,3486.9999999999936
8000,8000,4002.1000000000017,1,0.7000000000000001,3997.8999999999974
9000,9000,4512.599999999993,1,0.5,4487.400000000005
10000,10000,5017.099999999991,1,0.5,4982.900000000007
