steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.9747133245131687,1,-0.9747133245131687,2.0
2,2,-1.8899110070042895,1,-0.9151976824911208,4.0
3,3,-2.7488437338013085,1,-0.8589327267970193,6.0
4,4,-3.749979831478524,1,-1.0011360976772157,8.0
5,5,-4.940330375715657,1,-1.1903505442371334,10.0
6,6,-5.7716583051787715,1,-0.831327929463114,12.0
7,7,-6.800909335819896,1,-1.0292510306411247,14.0
8,8,-6.016260605011009,1,0.7846487308088871,14.0
9,9,-5.136385900492996,1,0.8798747045180129,14.0
10,10,-6.189820332352751,1,-1.0534344318597548,16.0
12,12,-8.287106180809396,1,-1.0124738623663467,20.0
14,14,-10.285209194382038,1,-0.9111306951200896,24.0
17,17,-13.19548753182458,1,-1.059550055616408,30.0
20,20,-16.437208249555667,1,-1.1163860759944648,36.0
25,25,-21.772854012342307,1,-1.1094873164876429,46.0
30,30,-27.009859600950243,1,-0.9824460926838033,56.0
40,40,-37.41200479384826,1,-1.0865547506750375,76.0
50,50,-44.76313932449166,1,0.8250207704115312,94.0
60,60,-50.4214405667087,1,1.0852580118392054,110.0
70,70,-56.47835647781667,1,-0.9288298852493387,126.0
80,80,-62.594696445219746,1,-1.0748307332130207,142.0
90,90,-70.45610632265874,1,-0.9841586606121939,160.0
100,100,-78.3549839248055,1,0.8998046417208678,178.0
120,120,-94.76890818005754,1,-1.1299388421393475,214.0
140,140,-104.3190710119518,1,-0.9558692862618549,244.0
170,170,-132.27663281483953,1,-0.8985515032609067,302.0
200,200,-160.09797361888602,1,-0.9381012272135711,360.0
250,250,-203.76294959206538,1,-1.023938946703472,454.0
300,300,-242.00214459558157,1,-1.1497655995964629,542.0
400,400,-320.503435389685,1,-1.0190704253215008,720.0
500,500,-400.5159453470696,1,1.0388532686171104,900.0
600,600,-485.48859021965495,1,-0.9980264249961843,1084.0
700,700,-556.2529281752979,1,-0.9936694983909536,1256.0
800,800,-645.7137431039215,1,-1.0377668698859033,1446.0
900,900,-724.7813476411529,1,-1.0485353614765076,1624.0
1000,1000,-809.5003791620902,1,-0.9129398630236222,1808.0
1200,1200,-943.2223557149838,1,-0.8079863304165682,2140.0
1400,1400,-1094.7623720332583,1,-0.9925890261581644,2492.0
1700,1700,-1329.4038880516994,1,-0.9038427610327529,3026.0
2000,2000,-1587.1982974729838,1,-1.0005674301785588,3584.0
2500,2500,-1999.832583270274,1,-0.973361005393405,4496.0
3000,3000,-2401.9023449490305,1,-0.8563700014862812,5396.0
4000,4000,-3168.9973897344753,1,-0.9971337338468361,7164.0
5000,5000,-3958.759728488962,1,-1.0832204700738612,8956.0
6000,6000,-4773.621173947069,1,1.0600515058781426,10776.0
7000,7000,-5560.631095515815,1,-1.069113654885459,12562.0
8000,8000,-6363.6578046752575,1,0.8313648979362463,14364.0
9000,9000,-7154.890461004906,1,-1.1883590630787173,16154.0
10000,10000,-7949.654479686638,1,-0.9160599515375438,17950.0
