steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.8,1,0.8,0.19999999999999996
2,2,1.6,1,0.8,0.3999999999999999
3,3,2.3000000000000003,1,0.7000000000000001,0.6999999999999998
4,4,3.1000000000000005,1,0.8,0.8999999999999998
5,5,3.4000000000000004,1,0.30000000000000004,1.5999999999999996
6,6,3.7,1,0.30000000000000004,2.3
7,7,4.4,1,0.7000000000000001,2.5999999999999996
8,8,5.0,1,0.6000000000000001,2.9999999999999996
9,9,5.0,1,0.0,3.9999999999999996
10,10,5.0,1,0.0,5.0
12,12,5.3999999999999995,1,0.30000000000000004,6.6000000000000005
14,14,6.2,1,0.4,7.8
17,17,6.9,1,0.30000000000000004,10.1
20,20,9.100000000000001,1,0.8,10.899999999999999
25,25,12.200000000000003,1,0.8,12.799999999999997
30,30,14.500000000000004,1,0.2,15.499999999999996
40,40,21.000000000000004,1,0.8,18.999999999999996
50,50,24.900000000000002,1,0.1,25.099999999999998
60,60,30.300000000000004,1,0.8,29.699999999999996
70,70,35.80000000000001,1,0.7000000000000001,34.199999999999996
80,80,41.50000000000001,1,0.2,38.5
90,90,45.800000000000004,1,0.5,44.2
100,100,50.49999999999999,1,0.6000000000000001,49.500000000000014
120,120,61.49999999999999,1,1.0,58.500000000000014
140,140,69.99999999999999,1,0.1,70.0
170,170,84.1,1,0.7000000000000001,85.89999999999999
200,200,99.10000000000004,1,0.0,100.89999999999995
250,250,123.80000000000003,1,1.0,126.19999999999996
300,300,150.70000000000002,1,0.8,149.29999999999995
400,400,196.19999999999993,1,0.30000000000000004,203.80000000000004
500,500,244.4999999999999,1,0.8,255.50000000000009
600,600,293.2999999999997,1,0.9,306.7000000000001
700,700,348.7999999999999,1,0.30000000000000004,351.19999999999993
800,800,398.1,1,0.5,401.8999999999998
900,900,449.90000000000026,1,0.0,450.09999999999957
1000,1000,500.90000000000003,1,0.0,499.0999999999998
1200,1200,599.2000000000002,1,0.2,600.7999999999996
1400,1400,706.3000000000003,1,0.6000000000000001,693.6999999999995
1700,1700,854.1999999999997,1,0.6000000000000001,845.8000000000001
2000,2000,1010.2999999999995,1,0.4,989.7000000000003
2500,2500,1260.2999999999984,1,1.0,1239.7000000000023
3000,3000,1513.3999999999987,1,0.7000000000000001,1486.600000000002
4000,4000,2005.7000000000012,1,0.0,1994.2999999999995
5000,5000,2502.999999999999,1,0.2,2497.000000000003
6000,6000,3006.800000000004,1,0.9,2993.1999999999985
7000,7000,3510.2000000000053,1,0.8,3489.799999999997
8000,8000,4031.300000000002,1,1.0,3968.7000000000003
9000,9000,4522.999999999994,1,0.4,4477.000000000005
10000,10000,5031.09999999998,1,0.4,4968.900000000018
