steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-5.310232947545776,1,-5.310232947545776,0.0
2,2,-3.8645047886967503,1,1.4457281588490258,0.0
3,3,-3.2090090407063108,1,0.6554957479904394,0.29999999999999993
4,4,6.917397611251049,1,10.12640665195736,0.29999999999999993
5,5,8.517418416299641,1,1.6000208050485911,0.4999999999999999
6,6,22.154554551832156,1,13.637136135532517,0.6999999999999998
7,7,12.891065212786552,1,-9.263489339045604,0.9999999999999998
8,8,10.189450501706562,1,-2.7016147110799906,1.4999999999999998
9,9,3.455039369003167,1,-6.734411132703395,1.8999999999999997
10,10,1.7042233605057757,1,-1.7508160084973912,2.3
12,12,32.127037635185374,1,12.342009410410657,3.5
14,14,45.47946812783965,1,2.8134128076442875,5.300000000000001
17,17,43.85398497662838,1,1.3627010636848795,6.900000000000001
20,20,59.37498585009262,1,0.6172048864701962,7.400000000000001
25,25,71.63366653540355,1,-3.0426599840983295,8.900000000000002
30,30,81.69726914229709,1,1.3839044824618243,10.7
40,40,65.07640150188277,1,-15.17901609810113,15.099999999999998
50,50,119.79579037186738,1,9.505788292441165,21.499999999999993
60,60,166.48388468684277,1,4.3056423923705935,24.499999999999996
70,70,198.04482740660754,1,12.86120860692203,30.699999999999996
80,80,237.81471373154898,1,3.2611468285108582,35.00000000000001
90,90,296.6879643489196,1,3.7121539561618833,38.40000000000001
100,100,339.5667992004478,1,-5.193347345113262,42.100000000000016
120,120,338.7033772146385,1,7.001159192435791,52.30000000000001
140,140,324.7533154030211,1,-20.305488359864754,62.300000000000004
170,170,360.8702017905026,1,-8.779096563452047,75.10000000000001
200,200,306.84701725807554,1,-9.215843673866322,92.60000000000005
250,250,402.92376397180664,1,-0.8803621492009311,120.90000000000003
300,300,476.57301103308777,1,6.738545098173527,147.3000000000001
400,400,440.25423513139765,1,17.722395723807598,198.60000000000008
500,500,657.7480536057385,1,-14.596592810755483,247.00000000000017
600,600,771.7578224872344,1,4.298373990619338,296.90000000000015
700,700,875.7201584840261,1,6.06322380349324,344.30000000000024
800,800,838.4873622026533,1,-3.1806139596295293,394.9000000000003
900,900,881.0534002902272,1,12.19264299037333,442.6000000000006
1000,1000,921.5356328852674,1,9.327839146995688,494.40000000000055
1200,1200,897.4959664265936,1,-11.947025838825084,604.1000000000006
1400,1400,930.5537297712708,1,-8.173378932894662,706.3000000000002
1700,1700,784.210851421817,1,-13.805192770027467,852.0000000000001
2000,2000,924.6169178337752,1,-1.2076053511962743,1004.5000000000009
2500,2500,908.6034696835302,1,3.2019145878235187,1253.4000000000005
3000,3000,1559.2344498833172,1,-15.456524706166633,1500.6000000000024
4000,4000,1908.9218986682931,1,4.061086725017441,1996.5000000000036
5000,5000,2091.3837659823644,1,-1.6929211269589828,2511.0000000000055
6000,6000,2058.31927462646,1,-6.831454068244364,3009.0999999999985
7000,7000,2272.991993780472,1,-2.9065408627352287,3523.600000000001
8000,8000,2786.25577540992,1,-18.81298274020252,4017.100000000003
9000,9000,3423.798913304369,1,11.068207916939608,4531.700000000001
10000,10000,3882.6903105616925,1,9.40750371209445,5037.900000000003
