steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.9,1,0.9,0.09999999999999998
2,2,1.8,1,0.9,0.19999999999999996
3,3,1.8,1,0.0,1.2
4,4,2.7,1,0.9,1.2999999999999998
5,5,2.8000000000000003,1,0.1,2.1999999999999997
6,6,2.9000000000000004,1,0.1,3.0999999999999996
7,7,2.9000000000000004,1,0.0,4.1
8,8,3.9000000000000004,1,1.0,4.1
9,9,4.1000000000000005,1,0.2,4.8999999999999995
10,10,4.300000000000001,1,0.2,5.699999999999999
12,12,5.1000000000000005,1,0.1,6.8999999999999995
14,14,6.300000000000001,1,0.6000000000000001,7.699999999999999
17,17,7.4,1,0.1,9.6
20,20,10.200000000000001,1,0.9,9.799999999999999
25,25,14.600000000000001,1,0.9,10.399999999999999
30,30,16.400000000000002,1,0.5,13.599999999999998
40,40,22.200000000000003,1,0.9,17.799999999999997
50,50,26.800000000000004,1,0.7000000000000001,23.199999999999996
60,60,31.500000000000004,1,0.9,28.499999999999996
70,70,36.4,1,0.0,33.6
80,80,41.99999999999999,1,0.5,38.00000000000001
90,90,46.99999999999999,1,0.8,43.00000000000001
100,100,53.199999999999996,1,1.0,46.800000000000004
120,120,62.699999999999996,1,0.30000000000000004,57.300000000000004
140,140,74.50000000000001,1,0.7000000000000001,65.50000000000001
170,170,89.00000000000001,1,0.0,81.00000000000001
200,200,103.80000000000001,1,0.2,96.20000000000002
250,250,132.60000000000005,1,0.30000000000000004,117.39999999999996
300,300,160.9000000000001,1,0.9,139.09999999999994
400,400,211.80000000000004,1,0.1,188.2
500,500,255.19999999999996,1,0.9,244.80000000000007
600,600,306.20000000000005,1,0.4,293.8
700,700,357.9999999999999,1,0.1,342.00000000000017
800,800,404.89999999999975,1,0.8,395.1000000000003
900,900,461.49999999999983,1,0.2,438.5000000000002
1000,1000,511.4999999999999,1,0.2,488.50000000000017
1200,1200,618.0,1,0.5,582.0000000000002
1400,1400,721.7999999999994,1,1.0,678.2000000000008
1700,1700,871.5999999999993,1,1.0,828.4000000000009
2000,2000,1026.2999999999984,1,0.6000000000000001,973.7000000000016
2500,2500,1283.7999999999981,1,0.30000000000000004,1216.200000000001
3000,3000,1534.5999999999963,1,0.0,1465.4000000000028
4000,4000,2029.899999999996,1,0.2,1970.100000000003
5000,5000,2534.6999999999925,1,0.5,2465.300000000006
6000,6000,3047.4,1,0.4,2952.5999999999985
7000,7000,3553.299999999999,1,0.9,3446.7
8000,8000,4052.30000000001,1,0.30000000000000004,3947.6999999999884
9000,9000,4546.5000000000155,1,0.6000000000000001,4453.499999999978
10000,10000,5043.600000000022,1,0.6000000000000001,4956.399999999971
