steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-1.555014585461548,1,-1.555014585461548,2.0
2,2,-3.074072388369891,1,-1.519057802908343,4.0
3,3,-3.2618451158779647,1,-0.18777272750807372,6.0
4,4,-3.853726316537762,1,-0.5918812006597975,8.0
5,5,-4.343501038650584,1,-0.489774722112822,10.0
6,6,-5.350453125400147,1,-1.0069520867495632,12.0
7,7,-5.327249854485323,1,0.023203270914824214,14.0
8,8,-4.357329118341384,1,0.969920736143939,16.0
9,9,-4.273055978002032,1,0.08427314033935196,18.0
10,10,-5.190924949929697,1,-0.9178689719276655,20.0
12,12,-8.499877081393992,1,-1.410076582286493,24.0
14,14,-10.793380643100358,1,-0.4830981875815462,28.0
17,17,-12.131980648334327,1,-1.7087502886679067,32.0
20,20,-12.255053600906074,1,-0.024595036540814852,36.0
25,25,-11.090182720415509,1,-0.20119853534893617,42.0
30,30,-17.12422269837723,1,-1.852132118674755,52.0
40,40,-20.242282274915226,1,-0.9221359661193635,66.0
50,50,-25.6660489079352,1,-1.09868702116736,86.0
60,60,-28.5839353627348,1,-0.33011106645872645,100.0
70,70,-35.29581509656286,1,1.9920620201976602,116.0
80,80,-49.55600509326987,1,-0.9152061119723025,136.0
90,90,-56.93755656091529,1,-1.4169420278401266,154.0
100,100,-60.051550160272924,1,1.113029826893731,170.0
120,120,-80.86498394106222,1,-1.1850569245462559,210.0
140,140,-91.80730637084433,1,-1.9027332524020877,246.0
170,170,-120.23326299702043,1,-0.8688547977062255,300.0
200,200,-154.7768336574978,1,-1.2848947037347842,354.0
250,250,-204.54263147691142,1,0.057465114935963735,438.0
300,300,-249.38420911557282,1,0.2576054172266633,526.0
400,400,-314.85538660083176,1,-0.33293717770518116,706.0
500,500,-389.0025800275906,1,-1.501419453736139,884.0
600,600,-464.2348934189931,1,-1.8651034469033587,1058.0
700,700,-549.1832107749948,1,-0.5696865194915115,1246.0
800,800,-617.4138147232624,1,1.1079192374581086,1414.0
900,900,-714.61535807175,1,-1.2326524894853201,1608.0
1000,1000,-811.0289052915233,1,0.027058095991089326,1798.0
1200,1200,-928.7261255999282,1,0.8788477332115999,2150.0
1400,1400,-1135.833785588428,1,-0.39313852082529355,2526.0
1700,1700,-1353.7630274942117,1,-1.441596268875968,3060.0
2000,2000,-1574.201834784842,1,-0.07598773734250908,3592.0
2500,2500,-1926.6955685111539,1,0.5242810249930843,4490.0
3000,3000,-2321.9937577156434,1,-0.5930178011414744,5384.0
4000,4000,-3123.9359484673955,1,-1.7463815548243988,7192.0
5000,5000,-3867.27574750654,1,1.8307041583771924,8990.0
6000,6000,-4624.172494662874,1,0.7175098587096018,10772.0
7000,7000,-5443.803113486686,1,-0.8233891153049255,12564.0
8000,8000,-6202.189095073647,1,0.18266252263249882,14334.0
9000,9000,-7032.79050582707,1,1.6450495476580933,16120.0
10000,10000,-7935.593465912257,1,-1.3202979813361828,17936.0
