steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
16,1,-0.005,16,-0.005,1,0
32,2,-0.010625,16,-0.005625,2,0
48,3,-0.016250000000000004,16,-0.005625,3,0
64,4,-0.02187500000000001,16,-0.005625,4,0
80,5,-0.026250000000000013,16,-0.004375,5,0
96,6,-0.031250000000000014,16,-0.005,6,0
112,7,-0.03937500000000002,16,-0.008124999999999999,7,0
128,8,-0.04687500000000003,16,-0.007499999999999999,8,0
144,9,1.482080821032385,16,1.528955821032385,9,0
160,10,1.4745808210323839,16,-0.007499999999999999,10,0
192,12,1.463330821032382,16,-0.005625,11,0
224,14,1.4533308210323805,16,-0.005,13,0
272,17,1.4078320671101912,16,-0.036123753922187356,16,0
320,20,1.3903320671101884,16,-0.005,18,0
400,25,1.7563013564676593,16,-0.0062499999999999995,23,0
480,30,2.9854272389110936,16,-0.005,28,0
640,40,3.0542870202856154,16,0.7303421445110146,37,0
800,50,1.9127353358510877,16,-0.006874999999999999,45,0
960,60,2.7558103927982205,16,-0.007499999999999999,55,0
1120,70,-1.0335224265962177,16,-0.003125,64,0
1280,80,0.45998403024797974,16,0.3123793142413645,74,0
1440,90,2.084945758832032,16,-0.36552655227304665,83,0
1600,100,3.441241869097004,16,-0.007499999999999999,92,0
1920,120,-0.4357590478358262,16,0.049272541574014554,110,0
2240,140,-2.279873670939928,16,0.7794135494429959,130,0
2720,170,-6.836267643443747,16,-0.004375,159,0
3200,200,-5.004651822198859,16,-0.005625,188,0
4000,250,-3.280249581361264,16,-0.006874999999999999,235,0
4800,300,-5.855768357463577,16,-0.0062499999999999995,281,0
6400,400,-7.24501398657203,16,-2.11621605854512,374,0
8000,500,-1.919360718786363,16,-0.0062499999999999995,470,0
9600,600,3.2556483400187695,16,0.973954557148403,564,0
11200,700,4.327567238871851,16,-0.005,653,0
12800,800,1.9001633922441572,16,-0.0062499999999999995,746,0
14400,900,1.8635247528081103,16,-0.0025,841,0
16000,1000,2.8671745436751794,16,-0.37199780458720666,933,0
19200,1200,-2.8454736339686875,16,-0.004375,1123,0
22400,1400,-9.159544476526502,16,-0.0062499999999999995,1307,0
27200,1700,-7.645705529617777,16,-0.0037500000000000003,1589,0
32000,2000,-5.472832537556478,16,-0.004375,1874,0
40000,2500,-7.347422375919148,16,-1.9649627190475667,2351,0
48000,3000,-1.992856302477816,16,-0.18379184511390326,2822,0
64000,4000,-25.057849993689747,16,-0.007499999999999999,3767,0
80000,5000,-59.26883307761498,16,0.5582223243393226,4711,0
96000,6000,-51.266412505763746,16,0.49976161550730075,5653,0
112000,7000,-74.49930976790722,16,-0.0062499999999999995,6619,0
128000,8000,-78.11731227327927,16,-0.005625,7556,0
144000,9000,-59.437571617301366,16,-0.007499999999999999,8495,0
160000,10000,-74.82231973396063,16,-0.004375,9439,0
