steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,2.0
40,2,-6.0,20,-4.0,4.0
60,3,-2.0,20,4.0,6.0
80,4,-14.0,20,-12.0,8.0
100,5,-2.0,20,12.0,8.0
120,6,0.0,20,2.0,8.0
140,7,-2.0,20,-2.0,10.0
160,8,-2.0,20,0.0,12.0
180,9,-10.0,20,-8.0,12.0
200,10,-16.0,20,-6.0,14.0
240,12,-10.0,20,10.0,16.0
280,14,-14.0,20,-8.0,20.0
340,17,-2.0,20,0.0,22.0
400,20,14.0,20,2.0,22.0
500,25,8.0,20,-2.0,28.0
600,30,6.0,20,2.0,34.0
800,40,-10.0,20,-4.0,44.0
1000,50,-10.0,20,2.0,56.0
1200,60,-10.0,20,2.0,64.0
1400,70,-16.0,20,-6.0,74.0
1600,80,-6.0,20,2.0,86.0
1800,90,-30.0,20,-4.0,100.0
2000,100,-6.0,20,2.0,108.0
2400,120,-6.0,20,-6.0,128.0
2800,140,-14.0,20,0.0,152.0
3400,170,-2.0,20,0.0,180.0
4000,200,6.0,20,10.0,208.0
5000,250,-16.0,20,4.0,270.0
6000,300,34.0,20,-4.0,326.0
8000,400,-36.0,20,-4.0,424.0
10000,500,54.0,20,0.0,510.0
12000,600,76.0,20,0.0,606.0
14000,700,20.0,20,0.0,708.0
16000,800,56.0,20,0.0,812.0
18000,900,120.0,20,0.0,912.0
20000,1000,88.0,20,-8.0,1002.0
24000,1200,190.0,20,-2.0,1200.0
28000,1400,208.0,20,2.0,1396.0
34000,1700,310.0,20,0.0,1714.0
40000,2000,186.0,20,-6.0,2026.0
50000,2500,362.0,20,2.0,2530.0
60000,3000,344.0,20,-2.0,3022.0
80000,4000,458.0,20,0.0,4044.0
100000,5000,582.0,20,-6.0,5048.0
120000,6000,640.0,20,-2.0,5988.0
140000,7000,766.0,20,4.0,6988.0
160000,8000,744.0,20,0.0,7998.0
180000,9000,776.0,20,8.0,9024.0
200000,10000,660.0,20,-4.0,10040.0
