steps,episode,total_return,episode_len,episode_return,total_regret
1,1,7.849976188354599,1,7.849976188354599,2.0
2,2,-4.746035931341405,1,-12.596012119696004,4.0
3,3,-8.067929754608802,1,-3.3218938232673976,6.0
4,4,-10.912961452430373,1,-2.845031697821571,8.0
5,5,-0.9394592528662713,1,9.973502199564102,10.0
6,6,2.556995172390942,1,3.4964544252572134,10.0
7,7,1.652090845848527,1,-0.904904326542415,12.0
8,8,21.58975392911576,1,19.937663083267232,14.0
9,9,24.099236764806335,1,2.5094828356905756,16.0
10,10,37.147864259384235,1,13.048627494577897,18.0
12,12,18.887855363715815,1,-2.3232607654366144,22.0
14,14,-16.24100942128552,1,-23.07227038071209,26.0
17,17,-18.290111907066965,1,-2.555809537804849,32.0
20,20,-4.400507718802814,1,-3.1839625723361205,38.0
25,25,1.9444275699930103,1,-8.38803199451328,48.0
30,30,-5.554052274375898,1,-5.998433869489595,58.0
40,40,-18.89126324303544,1,5.8669038234598165,76.0
50,50,-13.786630186665949,1,-6.504149350996366,94.0
60,60,-25.326306325236796,1,-4.306029568739305,114.0
70,70,-14.30641637044339,1,7.520343556978645,134.0
80,80,-19.4716791880649,1,11.47892596531701,150.0
90,90,-60.64429639512287,1,7.813344251033959,168.0
100,100,-57.02019571363251,1,-9.096400875414503,186.0
120,120,-77.31189394324588,1,-3.349820786600491,222.0
140,140,-8.867106121888042,1,17.130147812805603,258.0
170,170,-11.80033723164074,1,-5.749383299215918,318.0
200,200,-53.382784749626545,1,-12.499266057558351,370.0
250,250,-131.87406933592524,1,7.087019032418985,462.0
300,300,-183.49196265746173,1,-2.0273646388810285,552.0
400,400,-379.7539694735234,1,27.931276676907878,734.0
500,500,-344.15433351353363,1,17.430832762826313,918.0
600,600,-555.2818095446174,1,3.596096345534775,1092.0
700,700,-515.4385152516177,1,4.27509707085211,1270.0
800,800,-668.0238581951077,1,3.355180675677543,1460.0
900,900,-729.2879780547516,1,13.084583527402746,1642.0
1000,1000,-745.9566737075036,1,3.755865633494201,1816.0
1200,1200,-715.7801007201448,1,-12.359419129582829,2170.0
1400,1400,-741.9692349834202,1,-10.625487892219763,2532.0
1700,1700,-955.8370454316716,1,-4.657732941553361,3078.0
2000,2000,-1330.9158532123938,1,-6.315225467872376,3608.0
2500,2500,-1837.0624884076149,1,6.857880306876053,4496.0
3000,3000,-2206.5041252406636,1,-8.597136573912067,5388.0
4000,4000,-2697.546828506212,1,-15.839949506395039,7200.0
5000,5000,-3429.151773905844,1,23.03320269665912,8984.0
6000,6000,-4283.501807133882,1,1.7452968001144304,10834.0
7000,7000,-4975.6615789163525,1,-24.77128626939278,12628.0
8000,8000,-5944.616913269809,1,-15.171881953901497,14432.0
9000,9000,-6982.784465927834,1,19.61933734412885,16232.0
10000,10000,-7604.318275327618,1,3.0571923156549685,18036.0
