steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-1.037292882184353,1,-1.037292882184353,2.0
2,2,-1.9303717165375138,1,-0.8930788343531608,4.0
3,3,-3.1941799788719165,1,-1.2638082623344027,6.0
4,4,-4.196441521598659,1,-1.002261542726742,8.0
5,5,-5.310698814935264,1,-1.114257293336605,10.0
6,6,-6.274073233548084,1,-0.963374418612821,12.0
7,7,-7.397682986172907,1,-1.1236097526248232,14.0
8,8,-8.460825602690107,1,-1.0631426165171998,16.0
9,9,-7.434627417565171,1,1.026198185124937,16.0
10,10,-8.560107861744175,1,-1.1254804441790043,18.0
12,12,-10.605904399389086,1,-0.999528432085992,22.0
14,14,-10.558392942947595,1,0.9208150368082375,24.0
17,17,-11.211358339864988,1,-0.8002120762083197,28.0
20,20,-12.253221625442967,1,-0.9551609105113432,32.0
25,25,-17.246183398835264,1,-0.7621084856217033,42.0
30,30,-15.946082992121898,1,1.2072393744045167,46.0
40,40,-23.56955968072779,1,-1.028554682512393,64.0
50,50,-31.225484746997207,1,-1.0473990624645912,82.0
60,60,-39.48531611129858,1,-1.0396906191594917,100.0
70,70,-46.94399552731082,1,1.1506162543380778,118.0
80,80,-55.51955409860035,1,-1.140329198257333,136.0
90,90,-65.83431803058338,1,-1.0156318737352603,156.0
100,100,-73.33030306410656,1,-0.8801857759671577,174.0
120,120,-90.80862362572121,1,-1.0363529359938473,212.0
140,140,-106.48571989766161,1,-1.1355772658137233,248.0
170,170,-130.71490638098382,1,-1.0363632887530854,302.0
200,200,-148.43609399885597,1,-1.0634224363426856,350.0
250,250,-180.75427855824884,1,1.0998967501791987,432.0
300,300,-228.18703726428345,1,-1.095561118337018,530.0
400,400,-304.02021043669697,1,-0.9317372781878982,704.0
500,500,-381.14225134577856,1,-0.8247521745043445,882.0
600,600,-464.1659399033291,1,-0.9753069069569805,1064.0
700,700,-544.2895060099687,1,-1.0204292591287962,1242.0
800,800,-628.0721508201841,1,-0.9749082059659051,1426.0
900,900,-707.8109617654142,1,-1.0818466919700567,1606.0
1000,1000,-793.3077952917866,1,-1.0297619586833846,1792.0
1200,1200,-956.4085759017348,1,-1.049123979113941,2158.0
1400,1400,-1114.5490963826064,1,-0.7886759949118545,2520.0
1700,1700,-1342.2582557223252,1,-0.9785675148059235,3050.0
2000,2000,-1570.1141036868369,1,-0.8682384661033022,3576.0
2500,2500,-1972.2502287196448,1,-1.1229442440338389,4478.0
3000,3000,-2375.5831395235186,1,-1.0098205793764485,5378.0
4000,4000,-3167.441482515505,1,-0.8328713522667542,7166.0
5000,5000,-3947.3846551288993,1,-1.0746794133356543,8938.0
6000,6000,-4745.119980810076,1,1.1121302754400886,10736.0
7000,7000,-5555.651536375822,1,-1.0289834775892315,12540.0
8000,8000,-6329.966188556656,1,-0.990529605803908,14312.0
9000,9000,-7084.338086891996,1,-1.0317018760081165,16068.0
10000,10000,-7878.874629532089,1,-1.1899444430101034,17866.0
