steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-2.0,20,-2.0,2.0
40,2,-2.0,20,0.0,2.0
60,3,-6.0,20,-4.0,2.0
80,4,-2.0,20,4.0,2.0
100,5,-4.0,20,-2.0,4.0
120,6,-4.0,20,0.0,4.0
140,7,0.0,20,4.0,4.0
160,8,-8.0,20,-8.0,6.0
180,9,-8.0,20,0.0,6.0
200,10,-2.0,20,6.0,6.0
240,12,-8.0,20,-6.0,10.0
280,14,0.0,20,6.0,12.0
340,17,12.0,20,-2.0,14.0
400,20,12.0,20,-2.0,18.0
500,25,14.0,20,0.0,24.0
600,30,2.0,20,2.0,28.0
800,40,4.0,20,-2.0,38.0
1000,50,-6.0,20,-8.0,48.0
1200,60,-26.0,20,4.0,58.0
1400,70,-14.0,20,-6.0,66.0
1600,80,-24.0,20,10.0,76.0
1800,90,-28.0,20,4.0,80.0
2000,100,-34.0,20,0.0,86.0
2400,120,-16.0,20,2.0,108.0
2800,140,-10.0,20,14.0,124.0
3400,170,-16.0,20,-2.0,158.0
4000,200,4.0,20,2.0,190.0
5000,250,-38.0,20,-2.0,244.0
6000,300,-78.0,20,-10.0,298.0
8000,400,-126.0,20,0.0,392.0
10000,500,-170.0,20,4.0,508.0
12000,600,-144.0,20,4.0,602.0
14000,700,-146.0,20,2.0,710.0
16000,800,-112.0,20,-8.0,816.0
18000,900,-108.0,20,0.0,934.0
20000,1000,-96.0,20,4.0,1038.0
24000,1200,-238.0,20,-8.0,1292.0
28000,1400,-156.0,20,4.0,1488.0
34000,1700,-100.0,20,4.0,1786.0
40000,2000,-164.0,20,4.0,2056.0
50000,2500,-58.0,20,2.0,2556.0
60000,3000,-48.0,20,-2.0,3060.0
80000,4000,236.0,20,2.0,4078.0
100000,5000,512.0,20,-4.0,5094.0
120000,6000,474.0,20,-2.0,6114.0
140000,7000,578.0,20,4.0,7130.0
160000,8000,746.0,20,6.0,8138.0
180000,9000,970.0,20,2.0,9148.0
200000,10000,924.0,20,-2.0,10220.0
