steps,episode,total_return,episode_len,episode_return,total_regret
100,1,8.0,100,8.0,0.0
200,2,8.0,100,0.0,2.0
300,3,10.0,100,2.0,4.0
400,4,10.0,100,0.0,6.0
500,5,26.0,100,16.0,8.0
600,6,28.0,100,2.0,10.0
700,7,14.0,100,-14.0,12.0
800,8,6.0,100,-8.0,12.0
900,9,20.0,100,14.0,14.0
1000,10,38.0,100,18.0,14.0
1200,12,48.0,100,12.0,16.0
1400,14,36.0,100,-8.0,20.0
1700,17,48.0,100,6.0,24.0
2000,20,32.0,100,8.0,24.0
2500,25,18.0,100,-8.0,34.0
3000,30,20.0,100,-4.0,38.0
4000,40,26.0,100,4.0,50.0
5000,50,18.0,100,-8.0,56.0
6000,60,20.0,100,16.0,60.0
7000,70,2.0,100,10.0,70.0
8000,80,44.0,100,-10.0,76.0
9000,90,34.0,100,-6.0,82.0
10000,100,86.0,100,-4.0,92.0
12000,120,94.0,100,2.0,108.0
14000,140,108.0,100,6.0,132.0
17000,170,74.0,100,-2.0,156.0
20000,200,8.0,100,0.0,174.0
25000,250,-38.0,100,0.0,226.0
30000,300,-110.0,100,-8.0,284.0
40000,400,22.0,100,-2.0,398.0
50000,500,4.0,100,-6.0,500.0
60000,600,-80.0,100,6.0,614.0
70000,700,-114.0,100,2.0,706.0
80000,800,-246.0,100,0.0,808.0
90000,900,-182.0,100,-12.0,900.0
100000,1000,-250.0,100,10.0,1002.0
120000,1200,-458.0,100,-2.0,1206.0
140000,1400,-614.0,100,20.0,1398.0
170000,1700,-410.0,100,4.0,1706.0
200000,2000,-688.0,100,2.0,1994.0
250000,2500,-300.0,100,-10.0,2528.0
300000,3000,-288.0,100,8.0,3028.0
400000,4000,-654.0,100,-4.0,4048.0
500000,5000,-922.0,100,-8.0,5028.0
600000,6000,-876.0,100,0.0,6034.0
700000,7000,-422.0,100,8.0,7064.0
800000,8000,-144.0,100,-2.0,8054.0
900000,9000,-32.0,100,28.0,9034.0
1000000,10000,-536.0,100,4.0,10022.0
