steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-0.03,1,-0.03,2.0
2,2,-0.06,1,-0.03,4.0
3,3,-0.09,1,-0.03,6.0
4,4,-0.12,1,-0.03,8.0
5,5,-0.15,1,-0.03,10.0
6,6,-0.18,1,-0.03,12.0
7,7,-0.21,1,-0.03,14.0
8,8,-0.24,1,-0.03,16.0
9,9,-0.27,1,-0.03,18.0
10,10,-0.30000000000000004,1,-0.03,20.0
12,12,-0.24000000000000002,1,0.03,20.0
14,14,-0.30000000000000004,1,-0.03,24.0
17,17,-0.3900000000000001,1,-0.03,30.0
20,20,-0.4800000000000002,1,-0.03,36.0
25,25,-0.6300000000000003,1,-0.03,46.0
30,30,-0.7800000000000005,1,-0.03,56.0
40,40,-1.0800000000000007,1,-0.03,76.0
50,50,-1.260000000000001,1,-0.03,92.0
60,60,-1.5600000000000012,1,-0.03,112.0
70,70,-1.8000000000000014,1,-0.03,130.0
80,80,-2.100000000000001,1,-0.03,150.0
90,90,-2.399999999999999,1,-0.03,170.0
100,100,-2.579999999999998,1,-0.03,186.0
120,120,-2.879999999999996,1,-0.03,216.0
140,140,-3.299999999999993,1,-0.03,250.0
170,170,-4.079999999999989,1,-0.03,306.0
200,200,-4.859999999999996,1,-0.03,362.0
250,250,-6.000000000000005,1,-0.03,450.0
300,300,-7.200000000000015,1,-0.03,540.0
400,400,-9.719999999999985,1,-0.03,724.0
500,500,-11.999999999999936,1,-0.03,900.0
600,600,-14.399999999999885,1,-0.03,1080.0
700,700,-17.09999999999989,1,-0.03,1270.0
800,800,-19.379999999999978,1,-0.03,1446.0
900,900,-21.720000000000066,1,-0.03,1624.0
1000,1000,-24.120000000000157,1,-0.03,1804.0
1200,1200,-29.22000000000035,1,-0.03,2174.0
1400,1400,-33.84000000000052,1,-0.03,2528.0
1700,1700,-40.86000000000079,1,-0.03,3062.0
2000,2000,-48.660000000001084,1,-0.03,3622.0
2500,2500,-61.32000000000156,1,0.03,4544.0
3000,3000,-72.900000000002,1,-0.03,5430.0
4000,4000,-97.08000000000291,1,-0.03,7236.0
5000,5000,-120.6600000000038,1,-0.03,9022.0
6000,6000,-145.92000000000476,1,-0.03,10864.0
7000,7000,-169.20000000000564,1,-0.03,12640.0
8000,8000,-192.84000000000654,1,-0.03,14428.0
9000,9000,-217.02000000000746,1,0.03,16234.0
10000,10000,-241.08000000000837,1,-0.03,18036.0
