steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
66,1,1.9500000000000015,66,1.9500000000000015,65.0,65.0
190,2,5.640000000000002,124,3.6899999999999906,188.0,123.0
313,3,9.299999999999994,123,3.659999999999991,310.0,123.0
380,4,11.279999999999951,67,1.9800000000000015,376.0,123.0
442,5,13.109999999999912,62,1.8300000000000014,437.0,123.0
498,6,14.759999999999877,56,1.6500000000000012,492.0,123.0
551,7,16.31999999999986,53,1.5600000000000012,544.0,123.0
632,8,18.719999999999953,81,2.399999999999999,624.0,123.0
701,9,20.76000000000003,69,2.0400000000000014,692.0,123.0
753,10,22.290000000000088,52,1.5300000000000011,743.0,123.0
886,12,26.220000000000237,68,2.0100000000000016,874.0,123.0
1064,14,31.500000000000437,114,3.3899999999999926,1050.0,123.0
1307,17,38.700000000000706,64,1.8900000000000015,1290.0,123.0
1536,20,45.48000000000096,93,2.7599999999999967,1516.0,123.0
1937,25,57.36000000000141,96,2.849999999999996,1912.0,123.0
2289,30,67.7700000000018,86,2.549999999999998,2259.0,123.0
3055,40,90.45000000000266,86,2.549999999999998,3015.0,126.0
3760,50,111.30000000000345,56,1.6500000000000012,3710.0,126.0
4511,60,133.5300000000043,121,3.599999999999991,4451.0,126.0
5272,70,156.06000000000515,78,2.3099999999999996,5202.0,126.0
6173,80,182.79000000000616,48,1.410000000000001,6093.0,179.0
7062,90,209.16000000000716,128,3.80999999999999,6972.0,179.0
7820,100,231.600000000008,78,2.3099999999999996,7720.0,179.0
9429,120,279.26999999998776,79,2.3399999999999994,9309.0,179.0
11010,140,326.09999999994517,69,2.0400000000000014,10870.0,179.0
13516,170,400.3799999998776,63,1.8600000000000014,13346.0,179.0
15907,200,471.2099999998132,77,2.28,15707.0,179.0
20044,250,593.8199999997017,91,2.699999999999997,19794.0,179.0
24216,300,717.4799999995893,120,3.5699999999999914,23916.0,179.0
31928,400,945.8399999993816,77,2.28,31528.0,179.0
39752,500,1177.559999999171,49,1.440000000000001,39252.0,179.0
47404,600,1404.1199999989649,82,2.429999999999999,46804.0,179.0
55383,700,1640.48999999875,127,3.77999999999999,54683.0,236.0
62962,800,1864.8599999985458,55,1.6200000000000012,62162.0,236.0
70640,900,2092.1999999986742,61,1.8000000000000014,69740.0,236.0
78550,1000,2326.500000000237,101,2.999999999999995,77550.0,236.0
