steps,episode,total_return,episode_len,episode_return,total_regret
1,1,27.0,1,27.0,0.09999999999999998
2,2,54.0,1,27.0,0.19999999999999996
3,3,54.0,1,0.0,1.2
4,4,81.0,1,27.0,1.2999999999999998
5,5,102.0,1,21.000000000000004,1.5999999999999996
6,6,123.0,1,21.000000000000004,1.8999999999999995
7,7,123.0,1,0.0,2.8999999999999995
8,8,138.0,1,15.0,3.3999999999999995
9,9,141.0,1,3.0,4.3
10,10,144.0,1,3.0,5.2
12,12,189.0,1,21.000000000000004,5.7
14,14,225.0,1,18.000000000000004,6.5
17,17,306.0,1,21.000000000000004,6.8
20,20,375.0,1,27.0,7.499999999999999
25,25,495.0,1,27.0,8.499999999999998
30,30,582.0,1,30.0,10.6
40,40,753.0,1,27.0,14.9
50,50,903.0,1,24.0,19.9
60,60,1029.0,1,27.0,25.7
70,70,1170.0,1,0.0,31.0
80,80,1338.0,1,30.0,35.39999999999999
90,90,1491.0,1,9.000000000000002,40.29999999999999
100,100,1665.0,1,15.0,44.499999999999986
120,120,1962.0,1,6.0,54.59999999999998
140,140,2232.0,1,24.0,65.6
170,170,2673.0,1,0.0,80.9
200,200,3114.0,1,3.0,96.20000000000002
250,250,3936.0,1,6.0,118.80000000000001
300,300,4752.0,1,27.0,141.5999999999999
400,400,6303.0,1,21.000000000000004,189.89999999999984
500,500,7710.0,1,27.0,242.99999999999986
600,600,9162.0,1,12.0,294.59999999999957
700,700,10746.0,1,21.000000000000004,341.7999999999999
800,800,12216.0,1,9.000000000000002,392.8
900,900,13896.0,1,3.0,436.8000000000002
1000,1000,15360.0,1,3.0,488.00000000000006
1200,1200,18516.0,1,30.0,582.8000000000005
1400,1400,21240.0,1,15.0,692.0000000000006
1700,1700,25593.0,1,15.0,846.9000000000004
2000,2000,30174.0,1,18.000000000000004,994.1999999999999
2500,2500,37965.0,1,6.0,1234.499999999999
3000,3000,45414.0,1,0.0,1486.1999999999994
4000,4000,60375.0,1,3.0,1987.5000000000016
5000,5000,75510.0,1,30.0,2483.000000000001
6000,6000,91188.0,1,12.0,2960.399999999994
7000,7000,106434.0,1,27.0,3452.199999999991
8000,8000,120828.0,1,6.0,3972.3999999999883
9000,9000,135753.0,1,18.000000000000004,4474.899999999972
10000,10000,150837.0,1,18.000000000000004,4972.099999999977
