steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
63,1,1.8600000000000014,63,1.8600000000000014,62.0,62.0
161,2,4.769999999999995,98,2.9099999999999957,159.0,97.0
226,3,6.690000000000011,65,1.9200000000000015,223.0,97.0
288,4,8.52000000000001,62,1.8300000000000014,284.0,97.0
396,5,11.729999999999942,108,3.2099999999999937,391.0,107.0
471,6,13.949999999999894,75,2.22,465.0,107.0
529,7,15.659999999999858,58,1.7100000000000013,522.0,107.0
603,8,17.84999999999992,74,2.1900000000000004,595.0,107.0
695,9,20.580000000000023,92,2.729999999999997,686.0,107.0
755,10,22.35000000000009,60,1.7700000000000014,745.0,107.0
943,12,27.9300000000003,52,1.5300000000000011,931.0,135.0
1094,14,32.40000000000047,74,2.1900000000000004,1080.0,135.0
1300,17,38.4900000000007,63,1.8600000000000014,1283.0,135.0
1544,20,45.72000000000097,99,2.9399999999999955,1524.0,135.0
2046,25,60.63000000000154,80,2.369999999999999,2021.0,158.0
2347,30,69.51000000000187,53,1.5600000000000012,2317.0,158.0
3131,40,92.73000000000275,107,3.179999999999994,3091.0,158.0
3915,50,115.95000000000363,59,1.7400000000000013,3865.0,170.0
4729,60,140.07000000000454,85,2.5199999999999982,4669.0,170.0
5492,70,162.6600000000054,76,2.25,5422.0,170.0
6213,80,183.9900000000062,38,1.1100000000000008,6133.0,170.0
7030,90,208.20000000000712,93,2.7599999999999967,6940.0,170.0
7917,100,234.51000000000812,74,2.1900000000000004,7817.0,170.0
9685,120,286.9499999999808,61,1.8000000000000014,9565.0,170.0
11217,140,332.3099999999395,113,3.3599999999999928,11077.0,170.0
13997,170,414.8099999998645,86,2.549999999999998,13827.0,214.0
16579,200,491.36999999979486,55,1.6200000000000012,16379.0,214.0
21091,250,625.2299999996732,54,1.5900000000000012,20841.0,214.0
25295,300,749.8499999995598,63,1.8600000000000014,24995.0,214.0
33498,400,992.9399999993387,70,2.070000000000001,33098.0,214.0
41453,500,1228.5899999991245,65,1.9200000000000015,40953.0,214.0
49836,600,1477.0799999988985,46,1.350000000000001,49236.0,214.0
58166,700,1723.979999998674,188,5.610000000000002,57466.0,214.0
65912,800,1953.3599999984654,76,2.25,65112.0,214.0
73872,900,2189.159999999321,58,1.7100000000000013,72972.0,214.0
81866,1000,2425.9800000009004,54,1.5900000000000012,80866.0,214.0
