steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
65,1,1.9200000000000015,65,1.9200000000000015,64.0,64.0
154,2,4.559999999999993,89,2.6399999999999975,152.0,88.0
221,3,6.54000000000001,67,1.9800000000000015,218.0,88.0
288,4,8.52000000000001,67,1.9800000000000015,284.0,88.0
484,5,14.369999999999886,196,5.850000000000004,479.0,195.0
537,6,15.929999999999852,53,1.5600000000000012,531.0,195.0
646,7,19.16999999999997,109,3.2399999999999936,639.0,195.0
699,8,20.73000000000003,53,1.5600000000000012,691.0,195.0
763,9,22.6200000000001,64,1.8900000000000015,754.0,195.0
834,10,24.72000000000018,71,2.100000000000001,824.0,195.0
947,12,28.050000000000306,63,1.8600000000000014,935.0,195.0
1104,14,32.70000000000048,80,2.369999999999999,1090.0,195.0
1400,17,41.49000000000081,82,2.429999999999999,1383.0,195.0
1625,20,48.150000000001064,91,2.699999999999997,1605.0,195.0
1979,25,58.62000000000146,74,2.1900000000000004,1954.0,195.0
2428,30,71.94000000000196,87,2.579999999999998,2398.0,195.0
3398,40,100.74000000000305,63,1.8600000000000014,3358.0,265.0
4014,50,118.92000000000374,65,1.9200000000000015,3964.0,265.0
4837,60,143.31000000000466,104,3.0899999999999945,4777.0,265.0
5550,70,164.40000000000546,62,1.8300000000000014,5480.0,265.0
6509,80,192.87000000000654,73,2.1600000000000006,6429.0,265.0
7244,90,214.62000000000737,83,2.4599999999999986,7154.0,265.0
8056,100,238.68000000000828,62,1.8300000000000014,7956.0,265.0
9494,120,281.219999999986,60,1.7700000000000014,9374.0,265.0
11243,140,333.0899999999388,141,4.19999999999999,11103.0,265.0
13447,170,398.3099999998795,74,2.1900000000000004,13277.0,265.0
15947,200,472.4099999998121,70,2.070000000000001,15747.0,265.0
19950,250,590.9999999997043,55,1.6200000000000012,19700.0,265.0
23697,300,701.9099999996034,64,1.8900000000000015,23397.0,265.0
32273,400,956.1899999993722,57,1.6800000000000013,31873.0,265.0
40472,500,1199.1599999991513,71,2.100000000000001,39972.0,265.0
48333,600,1431.9899999989395,66,1.9500000000000015,47733.0,265.0
56340,700,1669.1999999987238,145,4.319999999999991,55640.0,265.0
64723,800,1917.6899999984978,64,1.8900000000000015,63923.0,265.0
72513,900,2148.389999999049,96,2.849999999999996,71613.0,265.0
80579,1000,2387.370000000643,61,1.8000000000000014,79579.0,265.0
