steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.7000000000000001,1,0.7000000000000001,0.29999999999999993
2,2,1.4000000000000001,1,0.7000000000000001,0.5999999999999999
3,3,1.7000000000000002,1,0.30000000000000004,1.2999999999999998
4,4,2.4000000000000004,1,0.7000000000000001,1.5999999999999996
5,5,2.5000000000000004,1,0.1,2.4999999999999996
6,6,2.6000000000000005,1,0.1,3.3999999999999995
7,7,2.9000000000000004,1,0.30000000000000004,4.1
8,8,3.8000000000000003,1,0.9,4.199999999999999
9,9,4.6000000000000005,1,0.8,4.3999999999999995
10,10,5.4,1,0.8,4.6
12,12,6.5,1,0.1,5.5
14,14,7.300000000000001,1,0.4,6.699999999999999
17,17,8.4,1,0.1,8.6
20,20,10.7,1,0.7000000000000001,9.3
25,25,14.699999999999998,1,0.7000000000000001,10.300000000000002
30,30,16.199999999999996,1,0.5,13.800000000000004
40,40,20.899999999999995,1,0.7000000000000001,19.10000000000001
50,50,26.399999999999995,1,1.0,23.60000000000001
60,60,31.299999999999997,1,0.7000000000000001,28.700000000000006
70,70,36.19999999999999,1,0.30000000000000004,33.80000000000001
80,80,41.199999999999996,1,0.5,38.800000000000004
90,90,45.4,1,0.2,44.6
100,100,50.6,1,0.9,49.4
120,120,60.699999999999996,1,0.6000000000000001,59.300000000000004
140,140,71.90000000000002,1,1.0,68.1
170,170,85.40000000000002,1,0.30000000000000004,84.6
200,200,98.40000000000005,1,0.8,101.59999999999997
250,250,125.90000000000008,1,0.6000000000000001,124.09999999999994
300,300,151.60000000000005,1,0.7000000000000001,148.39999999999995
400,400,201.4000000000001,1,0.1,198.5999999999999
500,500,252.0000000000002,1,0.7000000000000001,247.9999999999998
600,600,303.50000000000006,1,0.0,296.49999999999994
700,700,355.20000000000005,1,0.1,344.79999999999995
800,800,405.30000000000024,1,0.2,394.69999999999976
900,900,456.70000000000016,1,0.8,443.29999999999984
1000,1000,505.5,1,0.8,494.5
1200,1200,606.6999999999999,1,0.5,593.3000000000002
1400,1400,708.4999999999998,1,0.9,691.5000000000003
1700,1700,853.3,1,0.9,846.7000000000002
2000,2000,1007.3000000000008,1,0.4,992.6999999999994
2500,2500,1259.7000000000016,1,0.6000000000000001,1240.2999999999986
3000,3000,1509.8000000000025,1,0.30000000000000004,1490.1999999999978
4000,4000,2011.9000000000017,1,0.8,1988.0999999999985
5000,5000,2516.0000000000055,1,0.5,2483.999999999995
6000,6000,2996.8999999999933,1,0.0,3003.100000000007
7000,7000,3500.0999999999917,1,0.7000000000000001,3499.9000000000087
8000,8000,3985.2999999999893,1,0.6000000000000001,4014.700000000011
9000,9000,4475.699999999992,1,0.4,4524.300000000012
10000,10000,4958.799999999987,1,0.4,5041.200000000016
