steps,episode,total_return,episode_len,episode_return,total_regret
17,1,-1.0,17,-1.0,0.0
34,2,4.0,17,5.0,2.0
51,3,-1.0,17,-5.0,4.0
68,4,2.0,17,3.0,4.0
85,5,1.0,17,-1.0,4.0
102,6,8.0,17,7.0,4.0
119,7,1.0,17,-7.0,6.0
136,8,0.0,17,-1.0,6.0
153,9,-3.0,17,-3.0,8.0
170,10,-4.0,17,-1.0,10.0
204,12,-12.0,17,-3.0,10.0
238,14,-10.0,17,-3.0,12.0
289,17,1.0,17,9.0,14.0
340,20,10.0,17,5.0,16.0
425,25,27.0,17,7.0,20.0
510,30,18.0,17,-3.0,24.0
680,40,16.0,17,-1.0,38.0
850,50,16.0,17,-1.0,50.0
1020,60,8.0,17,3.0,58.0
1190,70,-2.0,17,1.0,70.0
1360,80,-22.0,17,-3.0,86.0
1530,90,-52.0,17,-7.0,98.0
1700,100,-36.0,17,3.0,104.0
2040,120,-26.0,17,-1.0,128.0
2380,140,-24.0,17,1.0,150.0
2890,170,-80.0,17,-1.0,190.0
3400,200,-100.0,17,5.0,224.0
4250,250,-128.0,17,1.0,274.0
5100,300,-130.0,17,3.0,316.0
6800,400,-144.0,17,-3.0,416.0
8500,500,-76.0,17,7.0,528.0
10200,600,-70.0,17,-3.0,618.0
11900,700,-56.0,17,-1.0,716.0
13600,800,-74.0,17,3.0,814.0
15300,900,-52.0,17,3.0,904.0
17000,1000,-64.0,17,5.0,998.0
20400,1200,-104.0,17,-1.0,1232.0
23800,1400,-174.0,17,1.0,1428.0
28900,1700,-20.0,17,5.0,1712.0
34000,2000,-152.0,17,5.0,2008.0
42500,2500,-180.0,17,3.0,2512.0
51000,3000,-34.0,17,-1.0,3000.0
68000,4000,22.0,17,1.0,4030.0
85000,5000,162.0,17,-3.0,5048.0
102000,6000,90.0,17,-1.0,6102.0
119000,7000,180.0,17,-3.0,7114.0
136000,8000,-34.0,17,1.0,8132.0
153000,9000,-70.0,17,11.0,9142.0
170000,10000,4.0,17,5.0,10106.0
