steps,episode,total_return,episode_len,episode_return,total_regret
10,1,-2.0,10,-2.0,2.0
20,2,-8.0,10,-6.0,4.0
30,3,-6.0,10,2.0,6.0
40,4,-6.0,10,0.0,8.0
50,5,-8.0,10,-2.0,10.0
60,6,-6.0,10,2.0,10.0
70,7,-10.0,10,-4.0,12.0
80,8,-12.0,10,-2.0,14.0
90,9,-12.0,10,0.0,14.0
100,10,-16.0,10,-4.0,16.0
120,12,-10.0,10,0.0,16.0
140,14,-14.0,10,-2.0,18.0
170,17,-8.0,10,8.0,20.0
200,20,-14.0,10,-2.0,22.0
250,25,-8.0,10,-2.0,26.0
300,30,-4.0,10,0.0,36.0
400,40,6.0,10,0.0,46.0
500,50,2.0,10,-2.0,62.0
600,60,-6.0,10,-6.0,76.0
700,70,-6.0,10,0.0,86.0
800,80,-16.0,10,0.0,96.0
900,90,-22.0,10,2.0,108.0
1000,100,-32.0,10,-2.0,118.0
1200,120,-26.0,10,0.0,144.0
1400,140,-46.0,10,0.0,166.0
1700,170,-6.0,10,6.0,188.0
2000,200,-26.0,10,0.0,218.0
2500,250,-34.0,10,0.0,264.0
3000,300,-52.0,10,-2.0,328.0
4000,400,-70.0,10,0.0,434.0
5000,500,-114.0,10,-4.0,540.0
6000,600,-120.0,10,2.0,640.0
7000,700,-88.0,10,2.0,730.0
8000,800,-94.0,10,0.0,848.0
9000,900,-120.0,10,-2.0,936.0
10000,1000,-140.0,10,2.0,1030.0
12000,1200,-78.0,10,-2.0,1208.0
14000,1400,-100.0,10,4.0,1386.0
17000,1700,-60.0,10,-4.0,1692.0
20000,2000,-84.0,10,0.0,2012.0
25000,2500,-50.0,10,0.0,2522.0
30000,3000,52.0,10,0.0,3018.0
40000,4000,-108.0,10,-6.0,4020.0
50000,5000,-38.0,10,-4.0,5018.0
60000,6000,16.0,10,4.0,6036.0
70000,7000,116.0,10,0.0,7090.0
80000,8000,0.0,10,-4.0,8102.0
90000,9000,-108.0,10,-4.0,9130.0
100000,10000,-48.0,10,-2.0,10138.0
