steps,episode,total_return,episode_len,episode_return,total_regret
1,1,500.0,1,500.0,0.5
2,2,1000.0,1,500.0,1.0
3,3,1200.0,1,200.0,1.8
4,4,1700.0,1,500.0,2.3
5,5,2000.0,1,300.00000000000006,3.0
6,6,2300.0,1,300.00000000000006,3.7
7,7,2500.0,1,200.0,4.5
8,8,3300.0,1,800.0,4.7
9,9,3300.0,1,0.0,5.7
10,10,3300.0,1,0.0,6.7
12,12,4600.0,1,300.00000000000006,7.4
14,14,6000.0,1,700.0000000000001,8.0
17,17,7500.0,1,300.00000000000006,9.5
20,20,9300.0,1,500.0,10.7
25,25,12600.0,1,500.0,12.399999999999999
30,30,14300.0,1,600.0000000000001,15.699999999999998
40,40,19500.0,1,500.0,20.499999999999996
50,50,24900.0,1,1000.0,25.099999999999998
60,60,28200.0,1,500.0,31.799999999999997
70,70,34100.0,1,200.0,35.89999999999999
80,80,39000.0,1,600.0000000000001,41.0
90,90,42600.0,1,100.0,47.4
100,100,47300.0,1,800.0,52.7
120,120,58100.0,1,400.0,61.90000000000001
140,140,67700.0,1,1000.0,72.30000000000003
170,170,80400.0,1,200.0,89.60000000000004
200,200,97300.0,1,0.0,102.7
250,250,126600.0,1,400.0,123.4
300,300,155100.0,1,500.0,144.9
400,400,205300.0,1,300.00000000000006,194.70000000000007
500,500,251800.0,1,500.0,248.20000000000007
600,600,301600.0,1,900.0,298.40000000000003
700,700,354600.0,1,300.00000000000006,345.4000000000002
800,800,405800.0,1,100.0,394.2000000000002
900,900,457300.0,1,0.0,442.6999999999999
1000,1000,507800.0,1,0.0,492.2
1200,1200,619800.0,1,600.0000000000001,580.2000000000003
1400,1400,721800.0,1,800.0,678.2000000000011
1700,1700,863800.0,1,800.0,836.2000000000004
2000,2000,1015700.0,1,700.0000000000001,984.3000000000005
2500,2500,1269400.0,1,400.0,1230.6000000000008
3000,3000,1516500.0,1,200.0,1483.5000000000002
4000,4000,1999200.0,1,0.0,2000.8000000000009
5000,5000,2511800.0,1,600.0000000000001,2488.200000000006
6000,6000,3017800.0,1,900.0,2982.2000000000085
7000,7000,3534500.0,1,500.0,3465.5000000000114
8000,8000,4023400.0,1,400.0,3976.6000000000154
9000,9000,4523100.0,1,700.0000000000001,4476.900000000013
10000,10000,5029900.0,1,700.0000000000001,4970.100000000012
