steps,episode,total_return,episode_len,episode_return,total_bad_episodes,denoised_return
46,1,-0.005000000000000001,46,-0.005000000000000001,1,0
92,2,-0.010217391304347824,46,-0.005217391304347827,2,0
138,3,-0.015217391304347811,46,-0.005000000000000001,3,0
184,4,-0.019999999999999973,46,-0.004782608695652175,4,0
230,5,-0.02543478260869561,46,-0.005434782608695654,5,0
276,6,-0.7393534207591003,46,-0.7139186381504047,6,0
322,7,-0.7432664642373613,46,-0.003913043478260869,7,0
368,8,0.22094526719854568,46,0.9642117314359072,8,0
414,9,0.21594526719854545,46,-0.005000000000000001,9,0
460,10,0.21224961502463224,46,-0.0036956521739130426,10,0
552,12,1.0901638498633517,46,-0.005434782608695654,12,0
644,14,2.618537726438152,46,1.5322869200530573,14,0
782,17,2.60440729165555,46,-0.005434782608695654,17,0
920,20,2.5896246829599048,46,-0.004565217391304348,20,0
1150,25,2.5646246829599164,46,-0.004565217391304348,25,0
1380,30,3.004997140818217,46,-0.005217391304347827,30,0
1840,40,2.2457106884653646,46,-0.7127647132224415,40,0
2300,50,2.3974576485751626,46,0.012125510123074508,50,0
2760,60,1.4391367424140573,46,-0.005000000000000001,60,0
3220,70,2.5410996810742192,46,-0.006086956521739133,69,0
3680,80,2.4904475071611993,46,-0.006304347826086959,79,0
4140,90,3.001880741091438,46,-0.004565217391304348,89,0
4600,100,3.432521094325343,46,-0.005217391304347827,99,0
5520,120,3.4654736286053947,46,-0.0036956521739130426,118,0
6440,140,3.361560585127182,46,-0.005434782608695654,138,0
7820,170,3.206125802518559,46,-0.0058695652173913065,168,0
9200,200,4.431093128783364,46,-0.005434782608695654,194,0
11500,250,10.22282445969486,46,-0.0036956521739130426,242,0
13800,300,10.744757834912225,46,-0.005217391304347827,291,0
18400,400,13.391946744391806,46,-0.004347826086956522,390,0
23000,500,13.414329840358938,46,-0.0058695652173913065,486,0
27600,600,14.426467849931733,46,1.373847635794323,581,0
32200,700,8.800807321321926,46,-0.006739130434782612,680,0
36800,800,14.761461007783696,46,0.3495632469167421,777,0
41400,900,20.403057886636727,46,-0.005434782608695654,876,0
46000,1000,22.711920167914897,46,1.883050074381899,975,0
55200,1200,16.397493204341146,46,1.08449830218332,1168,0
64400,1400,4.065901738469491,46,-0.006521739130434786,1362,0
78200,1700,13.94063658682754,46,-0.00565217391304348,1656,0
92000,2000,7.455933636079698,46,-0.00565217391304348,1948,0
115000,2500,17.643530656550457,46,-0.0058695652173913065,2437,0
138000,3000,33.978962205771985,46,-0.003913043478260869,2932,0
184000,4000,19.88883791019645,46,-0.00565217391304348,3913,0
230000,5000,4.144947234420991,46,-0.4793896965275765,4889,0
276000,6000,4.715322878379262,46,-0.004565217391304348,5870,0
322000,7000,-4.904865810591245,46,-0.004782608695652175,6848,0
368000,8000,-27.70966087384295,46,0.8572287319715273,7836,0
414000,9000,-42.67609103101557,46,-0.005434782608695654,8812,0
460000,10000,-56.18555859126513,46,-0.004565217391304348,9790,0
