steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
57,1,54.571293859486346,57,54.571293859486346,56.0,56.0
128,2,125.7408576140592,71,71.1695637545728,126.0,70.0
211,3,210.44310525857222,83,84.70224764451291,208.0,82.0
281,4,275.1549001030974,70,64.71179484452502,277.0,82.0
385,5,382.4191684188464,104,107.26426831574857,380.0,103.0
485,6,485.17230899342485,100,102.75314057457837,479.0,103.0
544,7,541.9287500189928,59,56.7564410255678,537.0,103.0
600,8,600.2173979860771,56,58.288647967084145,592.0,103.0
684,9,685.115571973969,84,84.89817398789187,675.0,103.0
760,10,759.0668858435012,76,73.95131386953209,750.0,103.0
955,12,950.1478834976609,54,52.02223420534416,943.0,140.0
1118,14,1105.1642285794376,76,69.63444325998566,1104.0,140.0
1315,17,1297.0441031434934,88,85.35571479101672,1298.0,140.0
1538,20,1510.5178511992756,81,77.76634886503595,1518.0,140.0
2017,25,1994.4903966626837,84,88.02651127933123,1992.0,140.0
2378,30,2351.657563926785,98,98.17185490669176,2348.0,140.0
3183,40,3146.942715113433,74,71.6086831620513,3143.0,140.0
3904,50,3865.1172369594597,61,62.067963704012605,3854.0,140.0
4765,60,4719.8760899383105,68,69.18624289393456,4705.0,140.0
5544,70,5497.3870427239,83,88.13282625135884,5474.0,140.0
6339,80,6284.010080419307,59,55.31052868641776,6259.0,140.0
7071,90,7009.36272722229,60,55.78411011265264,6981.0,140.0
8118,100,8041.425222405499,60,55.116977619207105,8018.0,266.0
9592,120,9488.589558156254,90,90.68686161343578,9472.0,266.0
11493,140,11385.10627134532,143,143.84438176643144,11353.0,266.0
13808,170,13661.628361407811,103,100.53938611169241,13638.0,266.0
16280,200,16086.680471027801,126,124.16963794978214,16080.0,266.0
20099,250,19853.471670185678,46,40.83639310971543,19849.0,266.0
24136,300,23798.572312880777,68,68.1181078047182,23836.0,266.0
32210,400,31705.166059657946,65,63.312540736987174,31810.0,266.0
40341,500,39711.30568948325,46,42.94128298899305,39841.0,266.0
48549,600,47836.95359072739,106,103.16925614827393,47949.0,266.0
56464,700,55663.7601305427,100,97.99195892704948,55764.0,266.0
64383,800,63527.36230994435,88,82.15067259485942,63583.0,321.0
72159,900,71174.25534287747,83,80.2437743714371,71259.0,321.0
80374,1000,79309.6354721775,99,101.15487897069156,79374.0,321.0
