steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
71,1,93.76861137987039,71,93.76861137987039,70.0,70.0
158,2,170.1664353463933,87,76.39782396652289,156.0,86.0
227,3,248.62939678457025,69,78.46296143817696,224.0,86.0
298,4,355.3664624427642,71,106.7370656581941,294.0,86.0
361,5,358.59705616014685,63,3.230593717382811,356.0,86.0
502,6,459.98673225431514,141,101.38967609416841,496.0,140.0
630,7,550.346360322333,128,90.35962806801814,623.0,140.0
726,8,682.8413525909534,96,132.49499226862022,718.0,140.0
852,9,789.3441871980048,126,106.50283460705143,843.0,140.0
985,10,938.8290816237301,133,149.48489442572574,975.0,140.0
1145,12,1093.4979567736173,71,74.24530394639223,1133.0,140.0
1359,14,1296.2516727450684,90,64.35280315426337,1345.0,140.0
1544,17,1444.7059043701524,70,58.02526895650915,1527.0,140.0
1767,20,1578.2422844010118,87,33.24646675621433,1747.0,140.0
2094,25,1909.6475184403632,47,17.978571516112762,2069.0,140.0
2515,30,2268.4784954954757,85,80.65024112531238,2485.0,140.0
3372,40,3267.5137408164474,55,87.39789009498219,3332.0,168.0
3972,50,3878.291034185801,66,49.53073513962809,3922.0,168.0
4665,60,4525.815202060476,58,18.981334026610135,4605.0,168.0
5508,70,5192.427767964997,70,45.76120304443103,5438.0,168.0
6404,80,6121.5134548098695,51,24.092320052536124,6324.0,168.0
7067,90,6711.704378301918,57,44.633231194653035,6977.0,168.0
7856,100,7453.589765866146,97,50.63660033488817,7756.0,168.0
9478,120,8927.717751960088,72,53.68061469228106,9358.0,168.0
10983,140,10354.837664550812,93,95.00571974208492,10843.0,168.0
13443,170,12992.506661714018,52,61.45061926332757,13273.0,220.0
15730,200,15276.76603404966,101,119.00821883450236,15530.0,220.0
19948,250,19689.960961881774,80,74.37869934282482,19698.0,220.0
23753,300,23554.204335785766,57,74.26873873151402,23453.0,220.0
31682,400,31508.549922010337,59,38.579493732710596,31282.0,220.0
39949,500,39403.34390778633,61,27.462796882008977,39449.0,220.0
48326,600,48054.48500449947,86,66.03741903103382,47726.0,220.0
57091,700,56592.63055976499,39,46.40223843399438,56391.0,220.0
64786,800,63782.85449000492,52,61.192637260609445,63986.0,220.0
72603,900,71624.98381312049,100,139.65794065470735,71703.0,265.0
80757,1000,79737.49628856512,122,163.35293494964208,79757.0,265.0
