steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
68,1,315.57653566792044,68,315.57653566792044,67.0,67.0
187,2,436.00449625543257,119,120.42796058751232,185.0,118.0
281,3,479.84561656272473,94,43.84112030729213,278.0,118.0
371,4,501.73830988186415,90,21.892693319139422,367.0,118.0
466,5,489.73923540183563,95,-11.999074480028312,461.0,118.0
554,6,620.5941936789484,88,130.85495827711318,548.0,118.0
644,7,624.4140257001217,90,3.8198320211737036,637.0,118.0
706,8,701.4042159807626,62,76.99019028064133,698.0,118.0
768,9,783.4462870949251,62,82.04207111416238,759.0,118.0
829,10,840.2957127700004,61,56.849425675075445,819.0,118.0
959,12,908.0845503387003,81,-11.673020456580968,947.0,118.0
1126,14,1034.1431932777018,75,56.9308355130665,1112.0,118.0
1318,17,1516.8650809405922,98,270.48346884805414,1301.0,118.0
1600,20,2020.2500269905806,55,30.880050986417157,1580.0,161.0
2012,25,2321.8319095560373,59,71.54274810030134,1987.0,161.0
2362,30,2476.240512770469,56,150.42816320347507,2332.0,161.0
3081,40,2907.1959825543554,117,218.804000006315,3041.0,161.0
3869,50,3905.6598755676596,154,172.92331210364077,3819.0,161.0
4670,60,4164.692074177465,74,-23.38259415747011,4610.0,161.0
5596,70,5082.797172069216,73,-15.677958899109466,5526.0,164.0
6532,80,6034.904024110837,94,173.6170324490044,6452.0,191.0
7370,90,6821.089878607076,124,306.47703780994107,7280.0,191.0
8287,100,7714.199686127012,53,72.17270615338629,8187.0,191.0
9745,120,9723.195030052695,48,40.46750411740682,9625.0,191.0
11255,140,10972.465403978846,51,51.28906797127989,11115.0,191.0
13864,170,12386.422420706884,71,107.01002903228583,13694.0,191.0
16356,200,14710.149722775996,49,7.585258393499172,16156.0,191.0
20394,250,18694.433052105163,88,129.79310683021163,20144.0,191.0
24396,300,22379.811224148347,68,168.59961613791836,24096.0,191.0
32919,400,29357.60967443967,79,57.945317323027574,32519.0,191.0
41420,500,39051.92338046299,117,151.32035728289367,40920.0,191.0
49107,600,47099.29832688382,94,113.95333913358525,48507.0,191.0
57190,700,54240.440672498306,63,18.40096192013325,56490.0,193.0
65213,800,62078.74603421502,81,-6.4999009014339,64413.0,193.0
73185,900,70866.58494651462,77,265.7348847109007,72285.0,193.0
80711,1000,77043.09682263652,95,175.0542779889735,79711.0,194.0
