steps,episode,total_return,episode_len,episode_return,total_regret
20,1,-4.0,20,-4.0,2.0
40,2,-6.0,20,-2.0,4.0
60,3,-2.0,20,4.0,6.0
80,4,0.0,20,2.0,8.0
100,5,0.0,20,0.0,8.0
120,6,0.0,20,0.0,8.0
140,7,-2.0,20,-2.0,10.0
160,8,-6.0,20,-4.0,12.0
180,9,0.0,20,6.0,12.0
200,10,-8.0,20,-8.0,14.0
240,12,-2.0,20,2.0,16.0
280,14,4.0,20,4.0,16.0
340,17,-2.0,20,-2.0,20.0
400,20,-4.0,20,0.0,24.0
500,25,-10.0,20,-4.0,30.0
600,30,-12.0,20,2.0,32.0
800,40,8.0,20,6.0,44.0
1000,50,10.0,20,2.0,54.0
1200,60,10.0,20,6.0,68.0
1400,70,30.0,20,6.0,74.0
1600,80,20.0,20,0.0,82.0
1800,90,12.0,20,-2.0,94.0
2000,100,4.0,20,0.0,102.0
2400,120,-16.0,20,-2.0,112.0
2800,140,8.0,20,0.0,126.0
3400,170,-4.0,20,4.0,152.0
4000,200,-12.0,20,2.0,184.0
5000,250,-12.0,20,8.0,228.0
6000,300,-72.0,20,0.0,284.0
8000,400,-166.0,20,-2.0,404.0
10000,500,-132.0,20,4.0,514.0
12000,600,-54.0,20,-4.0,612.0
14000,700,-40.0,20,6.0,712.0
16000,800,-64.0,20,-8.0,826.0
18000,900,-210.0,20,0.0,922.0
20000,1000,-172.0,20,-2.0,1004.0
24000,1200,-58.0,20,2.0,1202.0
28000,1400,-46.0,20,4.0,1374.0
34000,1700,-26.0,20,2.0,1678.0
40000,2000,-96.0,20,0.0,1992.0
50000,2500,-12.0,20,2.0,2516.0
60000,3000,48.0,20,-2.0,3058.0
80000,4000,248.0,20,10.0,4022.0
100000,5000,448.0,20,-10.0,4982.0
120000,6000,558.0,20,-4.0,5972.0
140000,7000,518.0,20,2.0,6968.0
160000,8000,412.0,20,-4.0,7974.0
180000,9000,462.0,20,2.0,8976.0
200000,10000,482.0,20,-2.0,9926.0
