steps,episode,total_return,episode_len,episode_return,total_regret
1,1,1000.0,1,1000.0,0.0
2,2,0.0,1,-1000.0,2.0
3,3,-1000.0,1,-1000.0,4.0
4,4,-2000.0,1,-1000.0,6.0
5,5,-3000.0,1,-1000.0,8.0
6,6,-4000.0,1,-1000.0,10.0
7,7,-5000.0,1,-1000.0,12.0
8,8,-6000.0,1,-1000.0,14.0
9,9,-5000.0,1,1000.0,14.0
10,10,-6000.0,1,-1000.0,16.0
12,12,-8000.0,1,-1000.0,20.0
14,14,-10000.0,1,-1000.0,24.0
17,17,-13000.0,1,-1000.0,30.0
20,20,-14000.0,1,-1000.0,34.0
25,25,-19000.0,1,-1000.0,44.0
30,30,-22000.0,1,-1000.0,52.0
40,40,-30000.0,1,-1000.0,70.0
50,50,-40000.0,1,-1000.0,90.0
60,60,-48000.0,1,1000.0,108.0
70,70,-56000.0,1,-1000.0,126.0
80,80,-64000.0,1,-1000.0,144.0
90,90,-74000.0,1,-1000.0,164.0
100,100,-84000.0,1,-1000.0,184.0
120,120,-104000.0,1,-1000.0,224.0
140,140,-118000.0,1,1000.0,258.0
170,170,-140000.0,1,-1000.0,310.0
200,200,-162000.0,1,-1000.0,362.0
250,250,-202000.0,1,-1000.0,452.0
300,300,-236000.0,1,-1000.0,536.0
400,400,-322000.0,1,-1000.0,722.0
500,500,-410000.0,1,-1000.0,910.0
600,600,-494000.0,1,-1000.0,1094.0
700,700,-574000.0,1,-1000.0,1274.0
800,800,-654000.0,1,-1000.0,1454.0
900,900,-738000.0,1,-1000.0,1638.0
1000,1000,-806000.0,1,-1000.0,1806.0
1200,1200,-972000.0,1,1000.0,2172.0
1400,1400,-1112000.0,1,-1000.0,2512.0
1700,1700,-1356000.0,1,-1000.0,3056.0
2000,2000,-1614000.0,1,-1000.0,3614.0
2500,2500,-2016000.0,1,-1000.0,4516.0
3000,3000,-2416000.0,1,-1000.0,5416.0
4000,4000,-3230000.0,1,-1000.0,7230.0
5000,5000,-4054000.0,1,-1000.0,9054.0
6000,6000,-4838000.0,1,-1000.0,10838.0
7000,7000,-5670000.0,1,-1000.0,12670.0
8000,8000,-6490000.0,1,-1000.0,14490.0
9000,9000,-7298000.0,1,-1000.0,16298.0
10000,10000,-8062000.0,1,-1000.0,18062.0
