steps,episode,total_return,episode_len,episode_return,total_regret
1,1,6.0,1,6.0,0.8
2,2,12.0,1,6.0,1.6
3,3,33.0,1,21.000000000000004,1.9
4,4,39.0,1,6.0,2.7
5,5,39.0,1,0.0,3.7
6,6,39.0,1,0.0,4.7
7,7,60.0,1,21.000000000000004,5.0
8,8,90.0,1,30.0,5.0
9,9,117.0,1,27.0,5.1
10,10,144.0,1,27.0,5.199999999999999
12,12,168.0,1,0.0,6.3999999999999995
14,14,204.0,1,18.000000000000004,7.199999999999999
17,17,222.0,1,0.0,9.6
20,20,264.0,1,6.0,11.200000000000001
25,25,336.0,1,6.0,13.800000000000002
30,30,372.0,1,9.000000000000002,17.6
40,40,486.0,1,6.0,23.8
50,50,657.0,1,24.0,28.099999999999998
60,60,801.0,1,6.0,33.3
70,70,966.0,1,21.000000000000004,37.8
80,80,1101.0,1,9.000000000000002,43.3
90,90,1236.0,1,12.0,48.8
100,100,1383.0,1,30.0,53.89999999999999
120,120,1680.0,1,15.0,63.999999999999986
140,140,2055.0,1,24.0,71.49999999999997
170,170,2469.0,1,21.000000000000004,87.69999999999995
200,200,2904.0,1,27.0,103.19999999999999
250,250,3675.0,1,15.0,127.50000000000001
300,300,4386.0,1,6.0,153.8
400,400,5910.0,1,0.0,202.99999999999991
500,500,7419.0,1,6.0,252.69999999999993
600,600,9054.0,1,3.0,298.20000000000005
700,700,10491.0,1,0.0,350.3
800,800,12006.0,1,12.0,399.8
900,900,13410.0,1,27.0,453.00000000000006
1000,1000,14952.0,1,27.0,501.59999999999997
1200,1200,17982.0,1,9.000000000000002,600.6000000000006
1400,1400,21171.0,1,30.0,694.3000000000006
1700,1700,25671.0,1,30.0,844.3000000000004
2000,2000,30150.0,1,18.000000000000004,995.0000000000006
2500,2500,37476.0,1,15.0,1250.8000000000004
3000,3000,45021.0,1,21.000000000000004,1499.3000000000006
4000,4000,59976.0,1,27.0,2000.7999999999986
5000,5000,75243.0,1,9.000000000000002,2491.899999999999
6000,6000,89298.0,1,3.0,3023.399999999996
7000,7000,104292.0,1,6.0,3523.5999999999976
8000,8000,119199.0,1,15.0,4026.7
9000,9000,134091.0,1,18.000000000000004,4530.299999999999
10000,10000,148824.0,1,18.000000000000004,5039.199999999988
