steps,episode,total_return,episode_len,episode_return,total_regret
1,1,4.899712146922445,1,4.899712146922445,0.0
2,2,3.7983076488621483,1,-1.1014044980602966,0.0
3,3,-0.5983977882537967,1,-4.396705437115945,0.29999999999999993
4,4,1.423881622859835,1,2.0222794111136317,0.29999999999999993
5,5,1.844410340715757,1,0.42052871785592205,0.4999999999999999
6,6,5.035736340978336,1,3.1913260002625794,0.6999999999999998
7,7,8.257378184620269,1,3.2216418436419323,0.9999999999999998
8,8,9.525359520637329,1,1.2679813360170609,1.4999999999999998
9,9,6.27084478990945,1,-3.2545147307278786,1.8999999999999997
10,10,8.900703344750097,1,2.629858554840647,2.3
12,12,12.570598330850823,1,1.9637295177936878,3.5
14,14,13.746898474202714,1,3.068127112196603,5.300000000000001
17,17,12.21926338516891,1,-0.29187219392123187,6.900000000000001
20,20,18.4764839938136,1,4.586150865154188,7.400000000000001
25,25,19.98265721561929,1,0.05759786711113546,8.900000000000002
30,30,20.320111522665204,1,-1.1150133993060216,10.7
40,40,31.002383388319327,1,7.007187942848674,15.099999999999998
50,50,43.07880542569821,1,-1.3726475214267366,21.499999999999993
60,60,42.51539545916323,1,3.3407486703345057,24.499999999999996
70,70,48.11107848627637,1,-3.4816029508276065,30.699999999999996
80,80,28.93845342347314,1,-0.4605981424772916,35.00000000000001
90,90,42.98282726066887,1,1.5634855290239185,38.40000000000001
100,100,40.52374152329923,1,-1.2988529807335722,42.100000000000016
120,120,41.15853333139492,1,-1.8011089240841724,52.30000000000001
140,140,54.616333464730374,1,-1.8584829013580264,62.300000000000004
170,170,67.21081889941169,1,-5.4860792663067555,75.10000000000001
200,200,63.97021083133879,1,-1.7106433541719337,92.60000000000005
250,250,97.22825392090847,1,-2.5108258585234347,120.90000000000003
300,300,135.62145500111768,1,-1.2209445191780883,147.3000000000001
400,400,191.97594522366873,1,-2.869723091268982,198.60000000000008
500,500,209.5899830056753,1,0.8303931796169892,247.00000000000017
600,600,322.24450298712253,1,6.247907258186502,296.90000000000015
700,700,364.13492242302556,1,-4.616606493109983,344.30000000000024
800,800,396.3756523234672,1,-3.6726451768030537,394.9000000000003
900,900,414.956243555569,1,1.334955312227431,442.6000000000006
1000,1000,441.16226245268535,1,1.9718378703968618,494.40000000000055
1200,1200,556.7491349885084,1,-0.690907450277908,604.1000000000006
1400,1400,596.1482642966231,1,0.4529549276119901,706.3000000000002
1700,1700,821.0931800382037,1,-1.4157795523165917,852.0000000000001
2000,2000,911.3258989469389,1,2.1103289457837806,1004.5000000000009
2500,2500,1142.8867645455157,1,-3.101405049355845,1253.4000000000005
3000,3000,1449.3402324943806,1,0.30841964626230645,1500.6000000000024
4000,4000,2098.912717455847,1,-1.8060201854522897,1996.5000000000036
5000,5000,2569.464668638741,1,2.563995745763453,2511.0000000000055
6000,6000,3126.4286147186667,1,1.4836616624810768,3009.0999999999985
7000,7000,3828.9973463306196,1,-2.012940699372253,3523.600000000001
8000,8000,4247.554738878024,1,-2.0517903782202382,4017.100000000003
9000,9000,4591.223035140858,1,-4.081092553375848,4531.700000000001
10000,10000,5143.262870482538,1,3.334677134976921,5037.900000000003
